participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00453,R0032_segment_binaural_44100_1.wav,silence_00003.wav,26,47.368,1.01,1.24,11.3,14.9,0.0114,0.0997,0.0329,0.071,0.148,1.19
ARAUS_00458,R0024_segment_binaural_44100_2.wav,construction_00038.wav,16,61.679,2.25,3.05,13.1,24.0,0.193,0.242,0.0627,0.132,0.193,0.844
ARAUS_00460,R0036_segment_binaural_44100_2.wav,bird_00021.wav,2,58.677,1.38,2.15,21.6,29.3,0.0136,0.108,0.0363,0.0737,0.182,1.87
ARAUS_00466,R0048_segment_binaural_44100_2.wav,wind_00014.wav,19,61.248,1.37,2.03,14.5,21.5,0.01,0.109,0.0302,0.193,0.0932,1.3
ARAUS_00467,R0133_segment_binaural_44100_1.wav,bird_00005.wav,43,51.231,1.01,1.48,15.2,21.1,0.0154,0.0984,0.0363,0.0644,0.474,2.99
ARAUS_00468,R0045_segment_binaural_44100_1.wav,construction_00009.wav,8,51.917,1.45,1.83,13.8,26.0,0.0199,0.173,0.0255,0.0594,0.378,0.983
ARAUS_00468,R0094_segment_binaural_44100_1.wav,traffic_00011.wav,25,54.112,1.45,1.67,21.2,31.3,0.0107,0.116,0.0357,0.0885,0.0936,2.99
ARAUS_00468,R0009_segment_binaural_44100_2.wav,construction_00022.wav,28,53.56,1.46,1.73,15.8,19.0,0.00882,0.113,0.0276,0.0541,0.054,0.432
ARAUS_00468,R0009_segment_binaural_44100_2.wav,bird_00053.wav,30,55.288,1.32,1.62,15.5,19.6,0.015,0.119,0.0282,0.053,0.385,2.04
ARAUS_00468,R0024_segment_binaural_44100_2.wav,bird_00065.wav,32,74.255,2.54,3.28,10.3,15.7,0.0318,0.237,0.0616,0.124,0.221,0.912
ARAUS_00493,R0065_segment_binaural_44100_2.wav,bird_00051.wav,37,51.502,1.55,2.63,22.9,38.6,0.0191,0.127,0.033,0.0894,0.273,2.43
ARAUS_00495,R0128_segment_binaural_44100_1.wav,traffic_00008.wav,27,44.928,1.22,1.58,8.21,21.0,0.0139,0.0828,0.0253,0.0813,0.0859,0.573
ARAUS_00501,R0046_segment_binaural_44100_1.wav,water_00066.wav,12,57.613,1.28,1.73,11.9,19.3,0.0133,0.11,0.0257,0.0669,0.0765,0.767
ARAUS_00501,R0124_segment_binaural_44100_2.wav,traffic_00029.wav,13,53.742,1.22,2.0,11.1,19.4,0.00807,0.0895,0.0281,0.108,0.327,2.38
ARAUS_00501,R0048_segment_binaural_44100_1.wav,silence_00001.wav,14,63.573,1.19,1.36,12.5,16.2,0.00933,0.0989,0.0264,0.0563,0.159,1.15
ARAUS_00501,R0011_segment_binaural_44100_1.wav,water_00017.wav,21,62.686,1.75,1.93,19.4,22.7,0.0123,0.109,0.0271,0.0549,0.0828,0.587
ARAUS_00501,R0055_segment_binaural_44100_1.wav,bird_00040.wav,41,53.023,1.46,2.45,16.5,26.7,0.05,0.137,0.0289,0.0766,0.307,2.12
ARAUS_00503,R0065_segment_binaural_44100_2.wav,wind_00032.wav,35,48.862,1.82,2.42,26.5,40.7,0.013,0.133,0.0288,0.0652,0.18,2.31
ARAUS_00505,R0038_segment_binaural_44100_1.wav,wind_00039.wav,14,52.965,1.39,1.68,16.7,20.1,0.00965,0.126,0.031,0.0625,0.0219,0.603
ARAUS_00508,R0057_segment_binaural_44100_1.wav,bird_00071.wav,4,63.87,1.79,2.2,13.1,21.0,0.0268,0.1,0.019,0.0641,0.224,1.95
ARAUS_00508,R0057_segment_binaural_44100_2.wav,bird_00060.wav,7,69.628,1.8,2.56,13.5,19.2,0.0198,0.0685,0.0183,0.0748,0.201,1.54
ARAUS_00508,R0132_segment_binaural_44100_1.wav,traffic_00028.wav,11,65.631,1.24,1.63,14.5,21.2,0.0113,0.121,0.0326,0.105,0.0908,0.927
ARAUS_00508,R0063_segment_binaural_44100_2.wav,silence_00003.wav,28,61.582,1.28,1.65,14.8,21.3,0.00805,0.0994,0.0274,0.0584,0.163,1.39
ARAUS_00508,R0009_segment_binaural_44100_2.wav,construction_00016.wav,43,55.921,1.3,1.65,15.4,23.8,0.0104,0.114,0.0296,0.0521,0.0527,0.449
ARAUS_00523,R0032_segment_binaural_44100_2.wav,water_00063.wav,8,54.575,1.74,1.97,17.1,20.0,0.00861,0.112,0.025,0.0579,0.0409,0.787
ARAUS_00523,R0009_segment_binaural_44100_2.wav,wind_00002.wav,25,51.328,1.73,1.85,18.4,21.1,0.00894,0.119,0.026,0.0593,0.0247,0.353
ARAUS_00531,R0027_segment_binaural_44100_2.wav,water_00023.wav,35,61.013,1.84,2.29,10.6,20.6,0.0113,0.0804,0.0182,0.0421,0.0224,0.401
ARAUS_00543,R0070_segment_binaural_44100_1.wav,wind_00022.wav,21,64.086,1.67,2.03,26.5,35.1,0.0119,0.154,0.0324,0.0719,0.0743,0.724
ARAUS_00548,R0042_segment_binaural_44100_1.wav,wind_00017.wav,44,53.511,1.08,1.41,26.0,34.2,0.0155,0.159,0.0454,0.0931,0.162,0.84
ARAUS_00549,R0131_segment_binaural_44100_1.wav,construction_00006.wav,5,58.968,1.29,1.56,22.7,27.3,0.0101,0.129,0.0403,0.0935,0.18,0.715
ARAUS_00549,R0004_segment_binaural_44100_1.wav,wind_00012.wav,19,54.736,1.35,1.55,19.3,23.9,0.0102,0.129,0.0323,0.0693,0.0911,0.657
ARAUS_00553,R0065_segment_binaural_44100_2.wav,water_00056.wav,35,51.304,1.51,2.05,23.8,35.7,0.0116,0.125,0.033,0.076,0.19,2.41
ARAUS_00554,R0097_segment_binaural_44100_2.wav,traffic_00010.wav,38,48.656,1.28,1.61,14.1,20.5,0.0102,0.115,0.0302,0.0711,0.0485,0.419
ARAUS_00575,R0096_segment_binaural_44100_2.wav,bird_00054.wav,33,56.832,1.57,1.9,20.3,29.8,0.0311,0.114,0.0296,0.0641,0.266,1.77
ARAUS_00581,R0011_segment_binaural_44100_2.wav,wind_00027.wav,43,49.951,1.22,1.41,23.6,30.8,0.0131,0.137,0.0373,0.0746,0.034,0.516
ARAUS_00587,R0078_segment_binaural_44100_1.wav,wind_00034.wav,13,47.056,1.88,2.26,27.6,37.9,0.0098,0.113,0.0306,0.0625,0.107,0.888
ARAUS_00587,R0001_segment_binaural_44100_1.wav,construction_00012.wav,20,44.663,1.53,1.68,20.6,34.6,0.0209,0.185,0.0306,0.0748,0.176,0.927
ARAUS_00592,R0052_segment_binaural_44100_1.wav,water_00028.wav,13,48.695,1.71,2.0,10.6,13.3,0.00744,0.0611,0.0236,0.0559,0.188,0.984
ARAUS_00595,R0036_segment_binaural_44100_2.wav,silence_00005.wav,33,57.527,1.19,1.39,20.0,25.2,0.00968,0.108,0.0359,0.0738,0.181,1.87
ARAUS_00597,R0078_segment_binaural_44100_2.wav,silence_00002.wav,26,56.339,1.79,1.89,24.8,31.6,0.0112,0.14,0.0328,0.0677,0.0405,0.628
ARAUS_00599,R0097_segment_binaural_44100_1.wav,bird_00070.wav,2,64.348,1.22,1.51,13.7,21.3,0.0234,0.103,0.0284,0.0598,0.427,2.5
ARAUS_00599,R0097_segment_binaural_44100_1.wav,wind_00008.wav,26,60.103,1.16,1.43,15.2,18.3,0.0122,0.11,0.0334,0.0667,0.0306,0.37
ARAUS_00600,R0008_segment_binaural_44100_1.wav,construction_00023.wav,38,83.409,1.06,1.74,9.97,13.9,0.00917,0.0942,0.028,0.0523,0.0465,0.406
ARAUS_00609,R0003_segment_binaural_44100_1.wav,silence_00004.wav,4,73.835,1.12,1.6,8.86,15.5,0.00785,0.0771,0.0248,0.0474,0.0855,1.05
ARAUS_00609,R0098_segment_binaural_44100_1.wav,wind_00015.wav,32,75.096,1.65,1.91,14.9,21.8,0.00945,0.104,0.025,0.0569,0.0431,0.769
ARAUS_00616,R0027_segment_binaural_44100_2.wav,silence_00001.wav,2,100.943,1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
ARAUS_00622,R0020_segment_binaural_44100_2.wav,construction_00005.wav,20,93.268,1.33,1.67,12.1,16.7,0.00868,0.085,0.0266,0.0813,0.253,1.61
ARAUS_00624,R0013_segment_binaural_44100_1.wav,bird_00026.wav,32,53.766,1.18,1.72,15.1,22.5,0.0179,0.103,0.0309,0.0748,0.236,1.12
ARAUS_00626,R0116_segment_binaural_44100_1.wav,silence_00001.wav,27,71.336,1.22,2.18,18.9,32.5,0.0095,0.111,0.0395,0.214,0.117,1.26
ARAUS_00630,R0023_segment_binaural_44100_1.wav,construction_00023.wav,2,58.104,1.6,2.39,9.75,18.6,0.0182,0.0766,0.0208,0.0546,0.114,0.724
ARAUS_00638,R0104_segment_binaural_44100_1.wav,traffic_00009.wav,20,114.667,1.2,1.54,11.3,15.8,0.014,0.101,0.0314,0.0822,0.137,1.05
ARAUS_00640,R0062_segment_binaural_44100_2.wav,construction_00028.wav,2,108.437,1.56,1.97,15.4,22.4,0.0204,0.0978,0.0262,0.0515,0.15,1.36
ARAUS_00643,R0120_segment_binaural_44100_2.wav,wind_00002.wav,13,56.313,1.83,1.94,13.9,16.8,0.00778,0.0984,0.0237,0.0519,0.00963,0.164
ARAUS_00645,R0119_segment_binaural_44100_2.wav,traffic_00036.wav,15,106.008,1.31,1.58,15.1,25.6,0.00818,0.09,0.0318,0.0755,0.369,2.51
ARAUS_00646,R0122_segment_binaural_44100_2.wav,construction_00024.wav,3,55.461,1.23,1.79,10.8,16.3,0.0209,0.0888,0.0284,0.0599,0.368,2.35
ARAUS_00668,R0070_segment_binaural_44100_2.wav,traffic_00013.wav,43,51.117,1.22,1.69,30.6,57.9,0.0123,0.135,0.0416,0.103,0.379,4.86
ARAUS_00679,R0015_segment_binaural_44100_1.wav,wind_00035.wav,8,105.086,1.78,2.09,27.2,34.7,0.0116,0.129,0.0303,0.0614,0.0637,0.64
ARAUS_20003,S0010_1min_SQobold_bin_44100_1.wav,construction_20011.wav,20,84.0,1.59,1.92,11.5,14.4,0.0093,0.0893,0.022,0.0424,0.0369,0.391
ARAUS_20018,S0021_1min_SQobold_bin_44100_2.wav,silence_20002.wav,3,56.951,1.39,1.53,24.2,32.8,0.0124,0.132,0.0329,0.0656,0.288,1.2
ARAUS_20019,S0010_1min_SQobold_bin_44100_2.wav,construction_20016.wav,23,49.624,1.29,1.8,13.9,32.5,0.142,0.235,0.0287,0.15,0.109,1.21
ARAUS_20021,S0049_1min_SQobold_bin_44100_2.wav,traffic_20009.wav,5,59.165,1.28,1.98,13.6,21.5,0.00923,0.122,0.0303,0.0695,0.0695,1.18
ARAUS_20021,S0054_1min_SQobold_bin_44100_2.wav,silence_20001.wav,6,51.792,1.41,2.22,12.2,22.4,0.0097,0.135,0.0259,0.0694,0.17,0.938
ARAUS_20021,S0013_1min_SQobold_bin_44100_1.wav,bird_20011.wav,10,59.495,1.4,1.92,16.5,24.3,0.0196,0.112,0.0295,0.0603,0.0987,0.781
ARAUS_20022,S0006_1min_SQobold_bin_44100_2.wav,bird_20017.wav,18,56.735,1.74,2.5,18.8,39.7,0.0604,0.194,0.0403,0.196,0.0779,0.802
ARAUS_20026,S0043_1min_SQobold_bin_44100_2.wav,silence_20002.wav,22,77.868,1.25,1.8,11.5,27.2,0.012,0.106,0.0254,0.0558,0.225,2.19
ARAUS_20030,S0021_1min_SQobold_bin_44100_2.wav,wind_20016.wav,38,48.944,1.28,1.44,34.1,40.9,0.0131,0.169,0.0454,0.0903,0.04,0.843
ARAUS_20035,S0058_1min_SQobold_bin_44100_2.wav,construction_20013.wav,3,51.25,1.35,1.74,26.3,49.9,0.0108,0.106,0.118,0.584,0.348,1.75
ARAUS_20036,S0056_1min_SQobold_bin_44100_1.wav,construction_20007.wav,9,56.016,1.27,1.79,5.46,11.6,0.0181,0.089,0.0185,0.0378,0.0999,0.672
ARAUS_20043,S0060_1min_SQobold_bin_44100_2.wav,wind_20004.wav,41,70.569,1.15,1.42,16.1,21.8,0.0109,0.107,0.0333,0.0822,0.0246,0.342
ARAUS_20052,S0040_1min_SQobold_bin_44100_2.wav,construction_20007.wav,2,70.636,1.46,2.19,24.1,69.5,0.11,0.367,0.0343,0.0798,0.144,1.37
ARAUS_20052,S0051_1min_SQobold_bin_44100_2.wav,construction_20012.wav,3,66.903,1.99,2.82,7.35,10.0,0.00799,0.071,0.0164,0.0331,0.173,0.981
ARAUS_20052,S0038_1min_SQobold_bin_44100_1.wav,wind_20016.wav,4,52.697,1.03,1.44,9.64,12.4,0.0108,0.0902,0.0309,0.0604,0.0236,0.274
ARAUS_20052,S0019_1min_SQobold_bin_44100_1.wav,traffic_20015.wav,21,54.77,1.94,2.64,8.26,10.8,0.0147,0.0882,0.0194,0.0418,0.499,1.33
ARAUS_20052,S0025_1min_SQobold_bin_44100_1.wav,construction_20012.wav,26,61.894,1.89,2.59,15.8,21.5,0.0112,0.102,0.025,0.048,0.406,1.41
ARAUS_20057,S0015_1min_SQobold_bin_44100_2.wav,water_20027.wav,29,46.294,1.48,1.66,26.6,33.4,0.0248,0.123,0.0441,0.107,0.34,1.78
ARAUS_20057,S0026_1min_SQobold_bin_44100_2.wav,silence_20001.wav,30,44.687,1.03,1.43,11.0,26.4,0.00911,0.0569,0.0405,0.163,0.417,2.35
ARAUS_20058,S0037_1min_SQobold_bin_44100_1.wav,water_20023.wav,2,46.637,1.54,1.69,22.7,51.8,0.00973,0.118,0.0315,0.0715,0.103,1.11
ARAUS_20061,S0039_1min_SQobold_bin_44100_2.wav,construction_20003.wav,9,56.96,1.3,1.65,7.94,14.7,0.0104,0.112,0.0229,0.0581,0.125,1.52
ARAUS_00008,R0012_segment_binaural_44100_1.wav,construction_00016.wav,13,44.991,1.18,1.8,17.6,39.7,0.0154,0.12,0.0339,0.0931,0.259,1.05
ARAUS_00017,R0133_segment_binaural_44100_1.wav,wind_00007.wav,8,38.673,0.984,1.18,15.6,18.9,0.00901,0.105,0.0385,0.0957,0.422,2.99
ARAUS_00022,R0123_segment_binaural_44100_1.wav,construction_00005.wav,10,49.248,1.29,1.74,22.0,45.2,0.00965,0.0905,0.0341,0.106,0.875,6.53
ARAUS_00037,R0078_segment_binaural_44100_2.wav,construction_00029.wav,14,39.04,1.76,1.86,27.1,40.4,0.0302,0.139,0.0358,0.0782,0.0427,0.542
ARAUS_00050,R0090_segment_binaural_44100_2.wav,silence_00005.wav,2,40.008,1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
ARAUS_00060,R0064_segment_binaural_44100_1.wav,wind_00033.wav,29,54.479,1.91,2.07,25.6,35.3,0.0118,0.128,0.0278,0.0943,0.21,1.58
ARAUS_00068,R0024_segment_binaural_44100_2.wav,construction_00016.wav,14,42.976,2.12,2.87,13.2,28.7,0.0116,0.0878,0.0545,0.115,0.34,0.884
ARAUS_00068,R0029_segment_binaural_44100_1.wav,construction_00038.wav,16,38.863,1.44,1.63,31.0,65.4,0.425,0.548,0.0555,0.201,0.581,2.82
ARAUS_00068,R0024_segment_binaural_44100_2.wav,construction_00009.wav,43,37.328,2.31,3.09,13.0,18.7,0.0175,0.0881,0.0574,0.118,0.198,0.802
ARAUS_00069,R0072_segment_binaural_44100_2.wav,construction_00036.wav,31,32.768,2.01,2.97,28.3,42.1,0.0203,0.133,0.0326,0.0734,0.637,2.74
ARAUS_00069,R0072_segment_binaural_44100_1.wav,traffic_00035.wav,33,34.248,1.33,1.8,26.9,50.0,0.0207,0.144,0.039,0.103,0.36,2.55
ARAUS_00092,R0044_segment_binaural_44100_1.wav,wind_00011.wav,34,47.059,1.16,1.58,14.4,19.7,0.0084,0.0925,0.033,0.0655,0.143,1.22
ARAUS_00094,R0072_segment_binaural_44100_2.wav,construction_00010.wav,35,40.055,1.37,1.71,22.8,38.1,0.0229,0.136,0.0392,0.108,0.265,2.12
ARAUS_00103,R0041_segment_binaural_44100_2.wav,construction_00009.wav,16,53.624,1.34,1.79,22.3,26.9,0.0129,0.143,0.0369,0.0745,0.189,1.46
ARAUS_00111,R0080_segment_binaural_44100_1.wav,construction_00024.wav,14,40.432,1.64,1.92,10.7,13.8,0.00945,0.0917,0.0286,0.0649,0.0996,0.846
ARAUS_00112,R0078_segment_binaural_44100_2.wav,construction_00005.wav,26,45.29,1.62,1.86,30.7,38.7,0.0117,0.141,0.0367,0.0817,0.327,1.22
ARAUS_00113,R0094_segment_binaural_44100_2.wav,construction_00021.wav,18,52.488,1.45,1.76,18.8,26.4,0.016,0.111,0.0333,0.0738,0.0923,1.06
ARAUS_00113,R0065_segment_binaural_44100_1.wav,bird_00060.wav,33,47.503,1.64,2.82,24.2,40.0,0.034,0.0938,0.0327,0.069,0.604,2.16
ARAUS_00133,R0045_segment_binaural_44100_2.wav,construction_00009.wav,3,67.864,1.37,1.73,13.1,20.7,0.0128,0.0944,0.025,0.0592,0.21,1.14
ARAUS_00139,R0019_segment_binaural_44100_1.wav,bird_00004.wav,7,106.675,1.31,1.58,11.7,16.6,0.0178,0.104,0.0233,0.0519,0.125,1.05
ARAUS_00154,R0098_segment_binaural_44100_1.wav,construction_00001.wav,6,139.04,1.17,1.46,10.9,13.5,0.00818,0.0963,0.0308,0.0613,0.167,0.957
ARAUS_00159,R0050_segment_binaural_44100_1.wav,wind_00004.wav,5,52.888,1.7,1.82,26.9,31.3,0.0108,0.138,0.034,0.0718,0.0948,0.999
ARAUS_00161,R0095_segment_binaural_44100_1.wav,silence_00001.wav,32,42.847,1.18,1.51,22.5,33.5,0.0144,0.135,0.0425,0.0865,0.325,2.37
ARAUS_00161,R0089_segment_binaural_44100_1.wav,wind_00014.wav,34,33.496,1.53,2.14,25.6,40.6,0.0168,0.142,0.0447,0.37,0.0854,0.909
ARAUS_00161,R0071_segment_binaural_44100_2.wav,construction_00024.wav,38,35.584,1.65,1.86,25.3,38.5,0.0384,0.114,0.0647,0.285,0.675,4.14
ARAUS_00171,R0018_segment_binaural_44100_1.wav,bird_00006.wav,32,46.921,1.13,1.63,17.4,33.1,0.0284,0.108,0.0339,0.0674,0.349,2.59
ARAUS_00186,R0055_segment_binaural_44100_1.wav,traffic_00026.wav,24,127.226,1.52,1.9,19.8,32.3,0.0142,0.118,0.0299,0.0698,0.159,1.78
ARAUS_00186,R0115_segment_binaural_44100_2.wav,wind_00031.wav,36,46.528,1.74,2.34,10.9,16.6,0.00818,0.0818,0.0206,0.0563,0.0969,0.859
ARAUS_00191,R0027_segment_binaural_44100_1.wav,traffic_00017.wav,15,56.786,1.49,1.9,11.5,22.9,0.0116,0.0857,0.0268,0.0916,0.026,0.259
ARAUS_00199,R0002_segment_binaural_44100_1.wav,wind_00015.wav,14,53.52,1.71,1.98,25.8,37.4,0.0114,0.132,0.0316,0.0718,0.0718,0.933
ARAUS_00201,R0095_segment_binaural_44100_2.wav,traffic_00034.wav,18,40.335,1.22,1.38,31.3,48.4,0.0137,0.123,0.0421,0.0797,0.0748,0.925
ARAUS_00201,R0056_segment_binaural_44100_2.wav,construction_00032.wav,39,38.199,2.32,2.87,22.2,28.9,0.0144,0.107,0.0288,0.0927,0.609,3.07
ARAUS_00206,R0095_segment_binaural_44100_2.wav,water_00066.wav,36,46.856,1.25,1.42,30.3,48.4,0.0152,0.124,0.0435,0.128,0.0862,0.918
ARAUS_00212,R0078_segment_binaural_44100_1.wav,traffic_00033.wav,27,57.283,1.48,1.6,37.9,50.5,0.0131,0.142,0.0467,0.0991,0.127,1.77
ARAUS_00213,R0032_segment_binaural_44100_2.wav,construction_00022.wav,16,63.527,1.61,2.15,15.4,19.5,0.00951,0.1,0.0271,0.0611,0.138,1.05
ARAUS_00218,R0024_segment_binaural_44100_2.wav,construction_00038.wav,8,68.407,2.31,3.14,12.0,21.6,0.151,0.205,0.065,0.131,0.196,0.87
ARAUS_00229,R0113_segment_binaural_44100_1.wav,construction_00010.wav,20,65.806,1.22,1.93,8.67,16.5,0.0178,0.0801,0.0326,0.152,0.285,1.52
ARAUS_00232,R0053_segment_binaural_44100_1.wav,traffic_00033.wav,9,53.504,1.35,1.5,27.8,40.7,0.0115,0.123,0.0427,0.101,0.0923,1.3
ARAUS_00256,R0005_segment_binaural_44100_2.wav,construction_00025.wav,21,33.308,1.15,1.42,8.63,13.1,0.00819,0.091,0.0266,0.106,0.105,1.0
ARAUS_00269,R0013_segment_binaural_44100_1.wav,water_00062.wav,18,39.28,1.32,1.69,16.9,24.0,0.0138,0.125,0.0316,0.0665,0.195,0.957
ARAUS_00270,R0036_segment_binaural_44100_1.wav,water_00002.wav,29,44.677,1.73,2.02,25.3,38.6,0.0176,0.14,0.0317,0.0609,0.126,1.77
ARAUS_00272,R0040_segment_binaural_44100_1.wav,construction_00031.wav,3,97.695,2.04,2.85,19.8,27.0,0.0121,0.103,0.0292,0.0638,0.222,1.06
ARAUS_00310,R0069_segment_binaural_44100_1.wav,construction_00020.wav,14,49.838,1.27,1.81,19.2,34.5,0.0171,0.109,0.0332,0.0691,0.215,1.84
ARAUS_00310,R0035_segment_binaural_44100_2.wav,silence_00005.wav,26,49.791,1.13,1.47,16.3,24.2,0.0171,0.109,0.0341,0.069,0.412,2.56
ARAUS_00310,R0058_segment_binaural_44100_2.wav,construction_00023.wav,39,43.088,1.67,2.35,20.0,37.2,0.0301,0.0814,0.0277,0.0956,0.227,1.45
ARAUS_00315,R0073_segment_binaural_44100_2.wav,bird_00017.wav,35,37.165,1.23,1.98,22.9,36.1,0.0535,0.176,0.0419,0.0955,0.722,2.82
ARAUS_00342,R0123_segment_binaural_44100_1.wav,traffic_00015.wav,21,35.344,1.26,1.7,24.7,45.3,0.0116,0.0818,0.0388,0.0863,0.844,6.46
ARAUS_00356,R0089_segment_binaural_44100_2.wav,construction_00037.wav,35,44.7,1.34,1.54,22.0,28.5,0.0156,0.121,0.0369,0.073,0.183,0.853
ARAUS_00360,R0035_segment_binaural_44100_2.wav,water_00002.wav,27,52.552,1.54,1.83,18.7,26.5,0.0162,0.122,0.0309,0.0665,0.342,2.43
ARAUS_00361,R0011_segment_binaural_44100_1.wav,traffic_00029.wav,7,45.192,1.28,1.99,24.0,40.5,0.0148,0.13,0.0375,0.136,0.642,4.77
ARAUS_00362,R0133_segment_binaural_44100_2.wav,bird_00046.wav,25,51.76,1.07,1.9,12.9,20.6,0.0183,0.109,0.0359,0.0759,0.167,1.76
ARAUS_00362,R0037_segment_binaural_44100_2.wav,traffic_00027.wav,33,49.631,1.28,1.64,24.3,33.2,0.0115,0.13,0.0372,0.0769,0.407,2.05
ARAUS_00362,R0053_segment_binaural_44100_1.wav,traffic_00003.wav,34,58.344,1.43,1.96,29.6,46.0,0.0624,0.156,0.041,0.0831,0.199,0.999
ARAUS_00372,R0123_segment_binaural_44100_1.wav,water_00018.wav,40,48.183,1.31,1.66,26.7,46.6,0.0206,0.145,0.0389,0.0756,0.754,6.41
ARAUS_00384,R0072_segment_binaural_44100_2.wav,traffic_00002.wav,19,54.334,1.52,1.85,30.4,47.3,0.0165,0.137,0.0395,0.0823,0.158,1.72
ARAUS_00398,R0028_segment_binaural_44100_2.wav,wind_00001.wav,10,54.229,1.62,2.92,18.1,37.4,0.0456,0.112,0.0443,0.328,0.191,2.51
ARAUS_00403,R0094_segment_binaural_44100_1.wav,construction_00022.wav,40,44.665,1.76,2.14,22.9,30.8,0.012,0.117,0.032,0.0698,0.165,3.04
ARAUS_00406,R0005_segment_binaural_44100_2.wav,construction_00032.wav,14,55.607,1.88,2.32,10.7,15.2,0.00804,0.0867,0.0227,0.0872,0.118,0.907
ARAUS_00406,R0092_segment_binaural_44100_1.wav,wind_00027.wav,24,47.208,1.24,1.67,24.9,32.2,0.011,0.135,0.0388,0.0745,0.0565,0.592
ARAUS_00406,R0092_segment_binaural_44100_1.wav,water_00052.wav,30,50.042,1.53,1.95,21.8,28.2,0.0115,0.116,0.032,0.0825,0.0749,0.76
ARAUS_00408,R0012_segment_binaural_44100_2.wav,wind_00019.wav,10,93.36,1.26,1.69,16.3,21.1,0.0095,0.115,0.0306,0.0625,0.234,1.2
ARAUS_00422,R0123_segment_binaural_44100_1.wav,traffic_00030.wav,5,89.237,1.22,1.68,23.5,45.4,0.0113,0.111,0.0385,0.0925,1.04,6.49
ARAUS_00422,R0133_segment_binaural_44100_1.wav,wind_00020.wav,33,51.112,1.46,1.79,19.7,24.6,0.00862,0.106,0.0309,0.0669,0.334,2.66
ARAUS_00428,R0024_segment_binaural_44100_2.wav,construction_00030.wav,20,58.433,2.19,2.84,13.5,18.2,0.00741,0.082,0.0558,0.114,0.219,0.771
ARAUS_00428,R0057_segment_binaural_44100_1.wav,construction_00038.wav,25,47.571,1.69,1.92,13.5,20.0,0.0828,0.135,0.0219,0.066,0.0433,0.31
ARAUS_00450,R0064_segment_binaural_44100_2.wav,construction_00017.wav,2,88.834,1.48,1.75,25.7,34.9,0.0107,0.128,0.0333,0.0625,0.226,2.23
ARAUS_00457,R0044_segment_binaural_44100_2.wav,wind_00013.wav,4,89.984,1.24,2.03,14.6,23.6,0.0124,0.103,0.0314,0.072,0.0641,0.725
ARAUS_00464,R0015_segment_binaural_44100_1.wav,construction_00011.wav,3,71.344,1.46,2.14,22.7,39.9,0.0138,0.124,0.0328,0.0829,0.0932,0.8
ARAUS_00464,R0050_segment_binaural_44100_2.wav,construction_00027.wav,11,67.152,2.01,2.67,29.8,41.3,0.0139,0.104,0.0247,0.0472,0.24,0.751
ARAUS_00464,R0013_segment_binaural_44100_2.wav,traffic_00018.wav,20,53.2,1.21,1.64,19.2,34.1,0.0147,0.173,0.0349,0.149,0.233,1.29
ARAUS_00468,R0012_segment_binaural_44100_2.wav,traffic_00032.wav,6,153.478,1.14,1.49,16.2,20.3,0.0133,0.124,0.0306,0.0566,0.429,2.16
ARAUS_00468,R0029_segment_binaural_44100_2.wav,wind_00023.wav,16,47.153,1.34,1.56,29.7,51.6,0.0184,0.153,0.0432,0.249,0.201,2.91
ARAUS_00468,R0041_segment_binaural_44100_2.wav,wind_00001.wav,23,49.48,1.32,2.35,22.1,32.2,0.0165,0.132,0.0382,0.107,0.213,1.69
ARAUS_00468,R0065_segment_binaural_44100_2.wav,wind_00023.wav,34,54.623,1.34,2.04,25.7,37.0,0.0127,0.139,0.0352,0.0814,0.184,2.22
ARAUS_00468,R0012_segment_binaural_44100_2.wav,wind_00017.wav,38,51.151,0.975,1.21,22.5,29.0,0.0132,0.147,0.044,0.088,0.135,0.764
ARAUS_00468,R0057_segment_binaural_44100_2.wav,traffic_00028.wav,40,44.071,1.46,1.78,18.5,23.8,0.0135,0.128,0.0285,0.0591,0.148,1.33
ARAUS_00468,R0032_segment_binaural_44100_2.wav,construction_00038.wav,42,54.896,1.14,1.35,12.7,19.1,0.0525,0.1,0.0333,0.089,0.0821,1.11
ARAUS_00469,R0127_segment_binaural_44100_1.wav,wind_00010.wav,2,69.537,1.14,1.64,14.3,42.5,0.0322,0.142,0.0515,0.116,0.0377,0.479
ARAUS_00471,R0079_segment_binaural_44100_2.wav,construction_00032.wav,21,45.519,2.15,2.58,17.4,25.1,0.0104,0.107,0.0261,0.0704,0.129,0.812
ARAUS_00478,R0063_segment_binaural_44100_1.wav,water_00009.wav,3,100.43,1.71,2.04,21.6,32.1,0.0161,0.128,0.0363,0.077,0.197,2.9
ARAUS_00496,R0056_segment_binaural_44100_2.wav,traffic_00006.wav,20,53.681,1.41,1.76,37.7,47.6,0.00988,0.0887,0.0391,0.0705,0.33,2.39
ARAUS_00509,R0050_segment_binaural_44100_1.wav,traffic_00010.wav,8,83.069,1.53,1.73,23.4,36.7,0.0131,0.151,0.032,0.11,0.208,1.28
