participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00411,R0071_segment_binaural_44100_1.wav,water_00066.wav,17,51.978,1.4,1.65,23.6,38.1,0.0513,0.145,0.0364,0.0728,0.904,4.1
ARAUS_00411,R0081_segment_binaural_44100_1.wav,traffic_00006.wav,22,52.168,1.34,1.64,16.8,22.9,0.023,0.103,0.0313,0.133,0.153,1.2
ARAUS_00421,R0081_segment_binaural_44100_1.wav,bird_00019.wav,20,57.76,1.32,1.72,14.9,23.5,0.0349,0.1,0.0307,0.13,0.245,1.34
ARAUS_00433,R0118_segment_binaural_44100_2.wav,silence_00003.wav,4,77.343,1.14,1.63,17.4,31.4,0.0739,0.193,0.0412,0.171,0.529,2.12
ARAUS_00433,R0118_segment_binaural_44100_1.wav,bird_00071.wav,35,84.409,1.13,1.61,19.9,30.1,0.0953,0.166,0.0434,0.139,0.73,2.34
ARAUS_00446,R0011_segment_binaural_44100_2.wav,silence_00001.wav,31,79.326,1.21,1.66,14.7,19.5,0.0231,0.121,0.0307,0.0782,0.147,0.921
ARAUS_00461,R0081_segment_binaural_44100_2.wav,water_00017.wav,10,47.582,1.76,2.0,22.6,28.3,0.0271,0.103,0.0299,0.0771,0.249,1.17
ARAUS_00461,R0071_segment_binaural_44100_2.wav,bird_00055.wav,19,49.71,1.28,1.6,18.3,30.5,0.0636,0.217,0.0378,0.498,1.1,4.56
ARAUS_00461,R0071_segment_binaural_44100_2.wav,traffic_00016.wav,41,60.768,1.2,1.4,24.4,37.7,0.0274,0.125,0.06,0.312,0.694,4.06
ARAUS_00466,R0115_segment_binaural_44100_2.wav,bird_00025.wav,34,50.984,1.21,1.64,8.5,14.6,0.0258,0.0879,0.0228,0.0703,0.248,1.53
ARAUS_00471,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,46.807,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00480,R0060_segment_binaural_44100_1.wav,wind_00037.wav,25,60.275,1.74,2.25,20.6,28.8,0.0148,0.102,0.0245,0.0529,0.34,1.52
ARAUS_00480,R0060_segment_binaural_44100_2.wav,silence_00005.wav,44,50.247,1.16,1.55,15.5,22.2,0.0298,0.125,0.0296,0.0962,0.533,1.49
ARAUS_00481,R0017_segment_binaural_44100_1.wav,wind_00031.wav,6,63.21,1.59,2.14,20.1,29.9,0.0109,0.121,0.0282,0.0564,0.0569,0.852
ARAUS_00482,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,49.631,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00486,R0081_segment_binaural_44100_1.wav,wind_00009.wav,26,57.751,1.25,1.63,16.3,21.7,0.0229,0.106,0.0328,0.114,0.381,1.52
ARAUS_00489,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,115.065,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00491,R0011_segment_binaural_44100_1.wav,traffic_00016.wav,32,69.986,1.21,1.75,17.0,22.3,0.0266,0.11,0.039,0.132,0.128,0.792
ARAUS_00494,R0087_segment_binaural_44100_2.wav,water_00046.wav,6,61.904,1.49,1.77,21.8,34.7,0.0274,0.101,0.0368,0.0787,0.642,2.24
ARAUS_00496,R0092_segment_binaural_44100_1.wav,water_00007.wav,28,61.644,1.62,2.08,22.2,30.0,0.024,0.135,0.0414,0.0886,0.0707,0.762
ARAUS_00500,R0049_segment_binaural_44100_2.wav,water_00002.wav,12,55.703,1.43,1.7,9.13,13.1,0.0159,0.0838,0.0206,0.0419,0.114,1.13
ARAUS_00501,R0095_segment_binaural_44100_1.wav,wind_00036.wav,33,54.302,1.63,1.96,28.2,37.5,0.0131,0.135,0.0341,0.0744,0.23,2.1
ARAUS_00506,R0011_segment_binaural_44100_2.wav,silence_00001.wav,39,49.799,1.21,1.66,14.7,19.5,0.0231,0.121,0.0307,0.0782,0.147,0.921
ARAUS_00506,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,47.519,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00511,R0092_segment_binaural_44100_2.wav,silence_00001.wav,21,45.773,1.1,1.29,17.9,23.2,0.0135,0.132,0.0372,0.086,0.121,1.86
ARAUS_00515,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,52.961,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00539,R0074_segment_binaural_44100_1.wav,traffic_00022.wav,4,52.725,1.28,1.63,23.3,36.1,0.0159,0.122,0.0392,0.0757,0.328,1.35
ARAUS_00541,R0048_segment_binaural_44100_1.wav,wind_00026.wav,8,59.622,1.35,1.57,13.7,18.7,0.00853,0.101,0.0262,0.0505,0.136,1.04
ARAUS_00541,R0046_segment_binaural_44100_2.wav,bird_00028.wav,10,60.615,1.3,2.18,11.4,21.3,0.0305,0.128,0.0254,0.0755,0.171,0.901
ARAUS_00541,R0056_segment_binaural_44100_2.wav,water_00034.wav,12,56.967,1.91,2.05,19.7,27.1,0.0126,0.0864,0.0264,0.0518,0.547,3.09
ARAUS_00541,R0079_segment_binaural_44100_2.wav,bird_00040.wav,36,56.616,1.63,2.07,13.5,20.9,0.0326,0.0943,0.0281,0.093,0.195,1.32
ARAUS_00546,R0081_segment_binaural_44100_1.wav,traffic_00006.wav,7,48.207,1.36,1.6,18.3,24.4,0.0191,0.102,0.0314,0.126,0.122,1.12
ARAUS_00546,R0081_segment_binaural_44100_2.wav,silence_00001.wav,16,43.791,1.24,1.4,16.0,24.0,0.0453,0.108,0.0382,0.104,0.387,1.47
ARAUS_00548,R0051_segment_binaural_44100_1.wav,construction_00038.wav,7,60.419,1.49,2.35,6.29,14.1,0.157,0.19,0.0212,0.0852,0.089,1.1
ARAUS_00548,R0094_segment_binaural_44100_1.wav,wind_00023.wav,24,53.855,1.47,1.74,21.7,32.1,0.0108,0.119,0.0347,0.071,0.0667,2.96
ARAUS_00548,R0109_segment_binaural_44100_2.wav,construction_00021.wav,25,53.08,1.09,1.31,24.5,40.5,0.0353,0.132,0.0459,0.106,0.322,2.91
ARAUS_00550,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,55.206,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00556,R0081_segment_binaural_44100_1.wav,water_00029.wav,23,55.488,1.48,1.73,17.0,22.8,0.025,0.109,0.0289,0.0872,0.173,1.21
ARAUS_00560,R0060_segment_binaural_44100_2.wav,wind_00029.wav,9,68.703,1.48,1.66,23.2,30.0,0.0137,0.128,0.0288,0.0551,0.194,1.02
ARAUS_00565,R0075_segment_binaural_44100_1.wav,traffic_00008.wav,8,71.173,1.28,1.48,30.0,37.8,0.0171,0.16,0.0403,0.0845,0.219,1.75
ARAUS_00565,R0130_segment_binaural_44100_2.wav,construction_00034.wav,20,57.351,1.34,1.89,14.6,24.8,0.0215,0.122,0.0343,0.124,0.0965,0.972
ARAUS_00565,R0130_segment_binaural_44100_2.wav,bird_00017.wav,22,58.429,1.21,2.0,13.6,24.1,0.0372,0.129,0.0356,0.134,0.137,1.01
ARAUS_00565,R0073_segment_binaural_44100_2.wav,silence_00005.wav,25,51.262,1.17,1.54,21.6,29.5,0.0251,0.127,0.0424,0.0955,0.706,2.82
ARAUS_00565,R0075_segment_binaural_44100_2.wav,traffic_00040.wav,26,60.632,1.26,1.5,29.6,38.0,0.0192,0.12,0.0389,0.0941,0.454,2.34
ARAUS_00565,R0060_segment_binaural_44100_1.wav,water_00072.wav,33,56.008,1.44,2.04,17.1,25.5,0.025,0.108,0.032,0.078,0.487,1.67
ARAUS_00565,R0035_segment_binaural_44100_1.wav,silence_00005.wav,35,53.135,1.14,1.4,15.7,20.9,0.014,0.113,0.0335,0.0794,0.371,2.44
ARAUS_00565,R0090_segment_binaural_44100_2.wav,silence_00005.wav,42,57.52,1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
ARAUS_00571,R0071_segment_binaural_44100_2.wav,traffic_00034.wav,8,51.462,1.28,1.56,19.5,30.9,0.0485,0.162,0.0361,0.37,0.866,4.47
ARAUS_00578,R0118_segment_binaural_44100_1.wav,silence_00003.wav,9,43.646,1.08,1.56,19.1,29.8,0.0988,0.168,0.0445,0.152,0.719,2.34
ARAUS_00581,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,47.223,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00582,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,50.167,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00583,R0109_segment_binaural_44100_2.wav,water_00004.wav,34,64.435,1.49,1.81,20.6,35.1,0.0188,0.152,0.0383,0.0886,0.106,1.22
ARAUS_00598,R0114_segment_binaural_44100_1.wav,traffic_00007.wav,7,63.288,1.3,1.67,15.8,22.2,0.0139,0.114,0.0315,0.0783,0.123,1.34
ARAUS_00599,R0050_segment_binaural_44100_1.wav,bird_00034.wav,35,53.969,1.66,1.84,19.1,25.1,0.0349,0.128,0.0258,0.0533,0.319,1.5
ARAUS_00600,R0096_segment_binaural_44100_2.wav,bird_00017.wav,30,73.458,1.56,1.94,20.1,26.8,0.0229,0.115,0.0293,0.064,0.268,1.86
ARAUS_00611,R0048_segment_binaural_44100_1.wav,bird_00019.wav,26,70.639,1.2,1.36,12.7,16.7,0.0115,0.0992,0.0264,0.054,0.18,1.15
ARAUS_00614,R0074_segment_binaural_44100_1.wav,water_00046.wav,2,49.849,1.47,1.72,22.7,29.8,0.0163,0.119,0.0396,0.104,0.308,1.26
ARAUS_00621,R0089_segment_binaural_44100_2.wav,bird_00044.wav,7,61.814,1.34,1.55,20.8,25.7,0.035,0.131,0.037,0.0932,0.122,1.06
ARAUS_00621,R0122_segment_binaural_44100_2.wav,bird_00014.wav,26,61.671,1.15,2.69,10.3,17.9,0.0286,0.134,0.0349,0.192,0.463,2.35
ARAUS_00621,R0089_segment_binaural_44100_1.wav,traffic_00024.wav,37,52.177,1.4,2.15,22.3,29.1,0.0142,0.133,0.0355,0.082,0.103,1.25
ARAUS_00637,R0026_segment_binaural_44100_2.wav,wind_00013.wav,6,79.763,1.47,1.98,14.8,20.7,0.0141,0.144,0.0318,0.0731,0.156,1.28
ARAUS_00645,R0075_segment_binaural_44100_1.wav,traffic_00036.wav,22,80.045,1.32,1.54,27.1,36.7,0.0191,0.149,0.0401,0.0946,0.396,2.74
ARAUS_00645,R0090_segment_binaural_44100_2.wav,silence_00005.wav,36,70.321,1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
ARAUS_00645,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,80.547,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00654,R0131_segment_binaural_44100_2.wav,wind_00006.wav,6,58.919,1.59,1.82,17.8,26.5,0.012,0.113,0.0307,0.082,0.172,1.13
ARAUS_00658,R0109_segment_binaural_44100_2.wav,water_00009.wav,13,55.751,1.5,1.75,16.0,26.6,0.0302,0.142,0.0347,0.0875,0.206,1.37
ARAUS_00658,R0070_segment_binaural_44100_2.wav,silence_00003.wav,21,49.415,0.976,1.14,21.8,28.2,0.0139,0.131,0.0455,0.0905,0.255,1.15
ARAUS_00658,R0109_segment_binaural_44100_2.wav,construction_00016.wav,25,45.095,1.27,1.79,15.5,26.4,0.0307,0.141,0.0355,0.0911,0.25,1.47
ARAUS_00658,R0057_segment_binaural_44100_2.wav,silence_00003.wav,30,50.871,1.67,1.92,12.5,18.4,0.0143,0.0845,0.0189,0.0748,0.0668,1.54
ARAUS_00658,R0070_segment_binaural_44100_2.wav,bird_00072.wav,38,63.672,1.03,1.48,22.6,34.1,0.0174,0.111,0.0454,0.11,0.382,2.86
ARAUS_00658,R0070_segment_binaural_44100_2.wav,construction_00009.wav,42,60.705,1.31,1.69,24.7,32.3,0.0139,0.142,0.0422,0.0839,0.19,1.04
ARAUS_00662,R0088_segment_binaural_44100_1.wav,bird_00037.wav,11,52.622,1.31,1.61,20.9,29.7,0.0283,0.122,0.0375,0.0831,0.159,0.965
ARAUS_00662,R0117_segment_binaural_44100_1.wav,silence_00002.wav,40,43.645,1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
ARAUS_00663,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,63.967,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00665,R0090_segment_binaural_44100_2.wav,wind_00033.wav,20,53.632,1.82,2.03,24.5,39.8,0.0196,0.12,0.0278,0.0842,0.289,1.74
ARAUS_00665,R0010_segment_binaural_44100_1.wav,bird_00075.wav,38,55.301,1.31,2.07,16.9,28.7,0.0659,0.119,0.0333,0.0881,0.303,2.33
ARAUS_00667,R0103_segment_binaural_44100_1.wav,water_00076.wav,6,61.496,1.64,1.8,22.1,35.8,0.0189,0.104,0.0295,0.0653,0.152,1.65
ARAUS_00673,R0070_segment_binaural_44100_1.wav,water_00008.wav,34,65.863,1.46,1.62,20.2,24.2,0.01,0.12,0.032,0.0586,0.117,0.84
ARAUS_00676,R0056_segment_binaural_44100_2.wav,bird_00028.wav,13,54.677,1.81,2.74,17.8,39.4,0.0402,0.179,0.0249,0.0924,0.662,3.33
ARAUS_20039,S0029_1min_SQobold_bin_44100_1.wav,silence_20001.wav,15,52.094,1.38,1.93,7.88,13.4,0.0437,0.127,0.0235,0.104,0.267,1.47
ARAUS_20039,S0028_1min_SQobold_bin_44100_2.wav,bird_20018.wav,25,49.713,1.1,2.58,9.21,19.8,0.0526,0.151,0.0323,0.122,0.212,1.38
ARAUS_20047,S0029_1min_SQobold_bin_44100_2.wav,bird_20008.wav,2,53.415,1.3,1.87,9.21,18.1,0.0544,0.102,0.024,0.0929,0.324,1.93
ARAUS_20047,S0055_1min_SQobold_bin_44100_1.wav,wind_20015.wav,7,50.057,1.77,2.54,6.27,18.1,0.019,0.0915,0.0296,0.236,0.217,1.38
ARAUS_20047,S0028_1min_SQobold_bin_44100_1.wav,traffic_20016.wav,44,83.394,1.01,1.35,7.45,9.89,0.00816,0.0849,0.0329,0.0747,0.0576,0.436
ARAUS_20048,S0047_1min_SQobold_bin_44100_2.wav,traffic_20007.wav,29,71.97,1.27,1.67,20.0,40.7,0.0218,0.11,0.0329,0.078,0.904,1.25
ARAUS_20059,R0091_segment_binaural_44100_1.wav,silence_20001.wav,45,45.333,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20060,S0008_1min_SQobold_bin_44100_2.wav,construction_20006.wav,16,44.85,1.28,1.59,15.3,23.8,0.0122,0.128,0.0312,0.0673,0.188,1.31
ARAUS_20061,S0022_1min_SQobold_bin_44100_1.wav,wind_20012.wav,11,42.896,1.35,1.59,14.9,34.3,0.0219,0.124,0.0303,0.196,0.206,1.75
ARAUS_20061,R0091_segment_binaural_44100_1.wav,silence_20001.wav,45,46.762,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00041,R0089_segment_binaural_44100_2.wav,traffic_00017.wav,9,38.056,1.34,1.64,27.0,49.8,0.0156,0.127,0.0423,0.145,0.0422,0.583
ARAUS_00059,R0087_segment_binaural_44100_1.wav,bird_00033.wav,43,65.767,1.38,3.59,20.3,55.8,0.0327,0.118,0.0386,0.142,0.628,2.13
ARAUS_00060,R0096_segment_binaural_44100_2.wav,silence_00005.wav,12,73.942,1.55,1.73,19.6,25.4,0.0177,0.117,0.0291,0.0653,0.24,1.87
ARAUS_00068,R0057_segment_binaural_44100_2.wav,wind_00032.wav,23,35.552,1.95,2.47,13.9,20.1,0.0128,0.0871,0.0176,0.0686,0.0514,1.45
ARAUS_00095,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,54.273,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00156,R0071_segment_binaural_44100_2.wav,wind_00036.wav,6,52.696,1.82,2.19,25.6,37.3,0.0364,0.12,0.0298,0.26,0.621,4.06
ARAUS_00208,R0051_segment_binaural_44100_2.wav,bird_00072.wav,2,42.157,1.67,2.46,4.49,10.6,0.0274,0.0788,0.0151,0.113,0.231,2.13
ARAUS_00226,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,77.362,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00239,R0039_segment_binaural_44100_2.wav,wind_00012.wav,23,74.493,1.29,1.5,13.5,17.2,0.00856,0.0896,0.0282,0.0513,0.0298,0.345
ARAUS_00281,R0080_segment_binaural_44100_2.wav,traffic_00017.wav,16,43.248,1.48,1.78,13.1,24.6,0.014,0.0994,0.0289,0.151,0.0597,0.501
ARAUS_00307,R0020_segment_binaural_44100_2.wav,traffic_00015.wav,24,47.863,1.23,1.68,9.36,13.6,0.0104,0.0854,0.0232,0.0491,0.253,1.6
ARAUS_00384,R0039_segment_binaural_44100_1.wav,silence_00004.wav,35,54.423,1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
ARAUS_00458,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,59.007,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00487,R0117_segment_binaural_44100_1.wav,bird_00037.wav,42,65.136,1.22,1.55,17.0,25.6,0.0277,0.118,0.0364,0.115,0.178,1.52
ARAUS_00497,R0076_segment_binaural_44100_2.wav,bird_00039.wav,2,46.562,1.46,1.93,22.8,37.6,0.122,0.339,0.0334,0.167,0.154,1.69
ARAUS_00519,R0004_segment_binaural_44100_1.wav,wind_00028.wav,31,50.262,2.22,2.5,19.4,25.3,0.011,0.116,0.0215,0.0453,0.118,0.607
ARAUS_00521,R0027_segment_binaural_44100_1.wav,silence_00001.wav,37,50.808,1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
ARAUS_00533,R0114_segment_binaural_44100_1.wav,water_00059.wav,10,55.567,1.56,1.81,16.0,22.6,0.0164,0.112,0.0345,0.0725,0.0773,1.27
ARAUS_00621,R0124_segment_binaural_44100_2.wav,wind_00027.wav,11,63.479,1.13,1.29,8.3,17.1,0.00822,0.08,0.0254,0.0691,0.0853,0.625
ARAUS_00642,R0044_segment_binaural_44100_2.wav,bird_00037.wav,6,99.513,1.25,2.04,14.3,23.5,0.0329,0.102,0.0312,0.0763,0.0979,0.741
ARAUS_00665,R0010_segment_binaural_44100_1.wav,silence_00005.wav,41,49.271,1.29,2.07,16.6,28.6,0.0573,0.116,0.0336,0.0886,0.285,2.33
ARAUS_20017,S0045_1min_SQobold_bin_44100_1.wav,silence_20001.wav,4,46.392,1.14,1.59,11.3,23.4,0.0207,0.12,0.0253,0.0771,0.355,1.97
ARAUS_20017,S0022_1min_SQobold_bin_44100_2.wav,traffic_20001.wav,18,43.551,1.42,1.79,13.2,19.9,0.00955,0.0909,0.0273,0.05,0.163,1.59
ARAUS_20040,S0047_1min_SQobold_bin_44100_2.wav,silence_20002.wav,40,80.614,1.31,1.68,18.5,39.3,0.0267,0.11,0.0292,0.0669,0.956,1.33
ARAUS_00041,R0116_segment_binaural_44100_2.wav,water_00066.wav,37,33.61,1.38,2.24,23.0,52.7,0.0156,0.168,0.0512,0.299,0.344,1.94
ARAUS_00059,R0131_segment_binaural_44100_1.wav,silence_00004.wav,30,61.691,1.01,1.5,14.1,19.8,0.00926,0.0952,0.0442,0.158,0.156,1.1
ARAUS_00059,R0054_segment_binaural_44100_2.wav,wind_00006.wav,31,61.18,1.75,1.96,16.0,20.6,0.00837,0.107,0.0234,0.0494,0.0249,0.329
ARAUS_00081,R0081_segment_binaural_44100_1.wav,wind_00031.wav,31,35.608,1.75,2.33,20.3,32.6,0.0182,0.114,0.0271,0.0926,0.117,1.12
ARAUS_00086,R0080_segment_binaural_44100_2.wav,bird_00006.wav,26,36.8,1.6,2.06,9.85,21.4,0.0241,0.0963,0.0252,0.184,0.147,1.14
ARAUS_00109,R0074_segment_binaural_44100_1.wav,silence_00004.wav,12,44.961,1.23,1.67,20.6,29.2,0.0176,0.121,0.0397,0.139,0.365,1.41
ARAUS_00109,R0004_segment_binaural_44100_2.wav,silence_00004.wav,42,40.88,1.36,1.58,13.4,18.2,0.0221,0.105,0.0268,0.0486,0.215,1.54
ARAUS_00183,R0070_segment_binaural_44100_2.wav,bird_00003.wav,25,54.583,1.18,2.04,24.5,40.2,0.0333,0.125,0.0435,0.0803,0.421,2.39
ARAUS_00185,R0010_segment_binaural_44100_2.wav,bird_00050.wav,32,38.455,1.32,1.95,17.8,26.6,0.0456,0.117,0.0318,0.0831,0.524,2.37
ARAUS_00186,R0011_segment_binaural_44100_2.wav,silence_00001.wav,6,41.339,1.21,1.66,14.7,19.5,0.0231,0.121,0.0307,0.0782,0.147,0.921
ARAUS_00186,R0056_segment_binaural_44100_2.wav,silence_00001.wav,9,53.575,1.77,2.04,16.5,25.3,0.0141,0.0871,0.0204,0.0602,0.71,3.33
ARAUS_00186,R0011_segment_binaural_44100_2.wav,bird_00006.wav,14,57.328,1.21,1.66,14.8,20.1,0.0264,0.12,0.0306,0.0704,0.177,1.05
ARAUS_00186,R0011_segment_binaural_44100_2.wav,wind_00038.wav,18,48.268,1.33,1.56,22.3,34.5,0.0126,0.131,0.0356,0.0716,0.0391,0.548
ARAUS_00198,R0114_segment_binaural_44100_1.wav,water_00063.wav,42,39.432,1.89,2.15,15.2,22.4,0.016,0.106,0.0225,0.0565,0.0946,1.31
ARAUS_00223,R0012_segment_binaural_44100_1.wav,silence_00003.wav,33,62.015,1.08,1.42,14.3,17.5,0.0099,0.117,0.0325,0.0773,0.329,1.29
ARAUS_00223,R0045_segment_binaural_44100_2.wav,construction_00016.wav,34,61.994,1.21,1.61,12.8,23.6,0.013,0.0916,0.0256,0.0576,0.216,1.16
ARAUS_00250,R0073_segment_binaural_44100_2.wav,bird_00043.wav,9,83.112,1.32,3.06,23.6,47.4,0.0476,0.22,0.0436,0.128,0.794,4.04
ARAUS_00253,R0059_segment_binaural_44100_1.wav,wind_00016.wav,10,42.735,1.64,1.99,11.4,16.1,0.00868,0.0825,0.021,0.0519,0.202,1.02
ARAUS_00259,R0072_segment_binaural_44100_2.wav,silence_00004.wav,32,60.967,1.39,1.79,21.4,36.6,0.0233,0.131,0.039,0.104,0.204,2.32
ARAUS_00262,R0025_segment_binaural_44100_2.wav,bird_00018.wav,16,56.255,1.71,2.98,8.32,13.8,0.0459,0.225,0.0163,0.0368,0.0601,0.416
ARAUS_00281,R0126_segment_binaural_44100_1.wav,wind_00027.wav,9,51.105,1.18,1.39,7.5,8.99,0.00664,0.0737,0.0242,0.048,0.0225,0.319
ARAUS_00285,R0090_segment_binaural_44100_2.wav,bird_00080.wav,2,46.516,1.42,2.15,22.9,41.5,0.0716,0.235,0.0371,0.122,0.375,2.0
ARAUS_00334,R0074_segment_binaural_44100_2.wav,water_00070.wav,23,40.945,1.55,1.87,28.4,39.0,0.015,0.151,0.0349,0.0703,0.157,1.2
ARAUS_00339,R0003_segment_binaural_44100_2.wav,traffic_00031.wav,36,33.864,1.2,1.42,7.89,12.5,0.00696,0.0796,0.0236,0.0518,0.0632,0.725
ARAUS_00342,R0040_segment_binaural_44100_2.wav,silence_00002.wav,2,40.599,1.1,1.38,15.1,18.8,0.0115,0.111,0.0315,0.0634,0.208,1.66
ARAUS_00493,R0104_segment_binaural_44100_1.wav,silence_00003.wav,18,63.469,1.18,1.55,10.6,15.4,0.0157,0.101,0.0319,0.0773,0.158,1.11
ARAUS_00497,R0040_segment_binaural_44100_1.wav,water_00073.wav,11,51.782,1.27,1.7,14.6,20.2,0.0152,0.0992,0.0296,0.0625,0.143,1.31
ARAUS_00514,R0043_segment_binaural_44100_1.wav,water_00080.wav,14,75.259,1.28,1.53,13.4,17.8,0.00857,0.107,0.0282,0.0532,0.0319,0.396
ARAUS_00523,R0059_segment_binaural_44100_2.wav,bird_00003.wav,10,46.534,1.39,1.85,7.42,13.9,0.0112,0.0672,0.0189,0.0467,0.304,1.05
ARAUS_00544,R0097_segment_binaural_44100_2.wav,traffic_00002.wav,4,55.391,1.43,1.79,17.0,26.5,0.00959,0.104,0.0292,0.0647,0.0515,0.619
ARAUS_00548,R0009_segment_binaural_44100_2.wav,bird_00057.wav,4,59.145,1.37,2.2,15.6,21.9,0.0177,0.112,0.0297,0.0674,0.062,0.737
ARAUS_00548,R0028_segment_binaural_44100_1.wav,traffic_00025.wav,13,57.449,1.24,1.7,15.7,30.2,0.0204,0.149,0.0307,0.074,0.139,1.45
ARAUS_00548,R0070_segment_binaural_44100_1.wav,silence_00003.wav,31,63.358,1.04,1.27,17.1,21.7,0.0104,0.118,0.039,0.0792,0.228,1.09
ARAUS_00548,R0045_segment_binaural_44100_1.wav,bird_00069.wav,34,59.894,1.23,1.75,11.9,24.2,0.129,0.463,0.0236,0.0896,0.444,1.3
ARAUS_00548,R0059_segment_binaural_44100_1.wav,traffic_00032.wav,35,52.544,1.28,1.5,8.69,12.7,0.0114,0.0859,0.0223,0.0541,0.394,1.39
ARAUS_00574,R0003_segment_binaural_44100_1.wav,silence_00004.wav,29,59.718,1.12,1.6,8.86,15.5,0.00785,0.0771,0.0248,0.0474,0.0855,1.05
ARAUS_00658,R0104_segment_binaural_44100_1.wav,silence_00003.wav,17,99.75,1.18,1.55,10.6,15.4,0.0157,0.101,0.0319,0.0773,0.158,1.11
ARAUS_00679,R0031_segment_binaural_44100_2.wav,silence_00004.wav,14,74.394,1.06,1.62,15.7,27.3,0.0448,0.107,0.0355,0.212,0.375,2.49
ARAUS_20002,S0038_1min_SQobold_bin_44100_1.wav,traffic_20003.wav,17,59.887,1.03,1.44,10.1,13.2,0.0105,0.0828,0.0311,0.0577,0.0788,0.849
ARAUS_20017,S0032_1min_SQobold_bin_44100_2.wav,bird_20024.wav,11,122.676,1.72,2.37,8.87,12.6,0.02,0.0802,0.0194,0.04,0.0647,0.54
ARAUS_20064,S0051_1min_SQobold_bin_44100_2.wav,wind_20009.wav,8,64.361,1.17,1.74,6.51,12.9,0.0105,0.0594,0.0233,0.0815,0.156,1.65
ARAUS_00030,R0023_segment_binaural_44100_1.wav,traffic_00008.wav,26,45.087,1.44,2.0,7.49,12.1,0.0108,0.0792,0.0191,0.0385,0.0941,0.622
ARAUS_00148,R0051_segment_binaural_44100_2.wav,construction_00016.wav,20,41.679,1.43,1.99,5.73,14.2,0.023,0.0812,0.0171,0.107,0.184,0.615
ARAUS_00148,R0012_segment_binaural_44100_2.wav,bird_00022.wav,24,48.882,1.12,1.5,15.2,19.4,0.0154,0.111,0.0314,0.0752,0.275,1.26
ARAUS_00223,R0045_segment_binaural_44100_2.wav,bird_00012.wav,5,51.619,1.23,1.7,12.2,20.0,0.0227,0.0841,0.0237,0.0483,0.246,1.17
ARAUS_00433,R0114_segment_binaural_44100_2.wav,bird_00042.wav,17,84.719,1.48,2.08,10.3,20.8,0.0559,0.178,0.0382,0.137,0.168,1.69
ARAUS_00548,R0032_segment_binaural_44100_2.wav,wind_00022.wav,37,54.999,1.65,1.96,17.0,23.0,0.00956,0.124,0.0266,0.0628,0.047,0.674
ARAUS_20002,S0019_1min_SQobold_bin_44100_1.wav,bird_20023.wav,23,63.614,2.35,3.08,6.81,14.5,0.0717,0.504,0.0141,0.0311,0.562,1.36
