participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00327,R0033_segment_binaural_44100_2.wav,traffic_00023.wav,30,181.304,1.21,1.81,17.1,33.2,0.0134,0.111,0.0338,0.0702,0.316,2.34
ARAUS_00331,R0116_segment_binaural_44100_2.wav,bird_00006.wav,38,41.816,1.36,2.26,22.3,57.1,0.0383,0.171,0.0514,0.29,0.465,3.11
ARAUS_00340,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,38.272,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00345,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,41.368,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00346,R0071_segment_binaural_44100_1.wav,wind_00031.wav,14,61.267,1.66,2.28,24.2,40.3,0.056,0.183,0.0265,0.0609,0.943,4.21
ARAUS_00350,R0096_segment_binaural_44100_2.wav,wind_00024.wav,5,42.435,1.39,1.59,24.6,32.4,0.0154,0.129,0.0316,0.0629,0.415,2.27
ARAUS_00377,R0117_segment_binaural_44100_1.wav,silence_00002.wav,15,48.073,1.2,1.55,16.6,25.6,0.0189,0.118,0.0365,0.115,0.168,1.58
ARAUS_00380,R0073_segment_binaural_44100_2.wav,silence_00005.wav,8,60.851,1.17,1.54,21.6,29.5,0.0251,0.127,0.0424,0.0955,0.706,2.82
ARAUS_00384,R0061_segment_binaural_44100_2.wav,construction_00011.wav,24,61.933,1.74,2.2,15.3,24.4,0.015,0.099,0.0246,0.0551,0.148,1.07
ARAUS_00408,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,68.539,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00411,R0115_segment_binaural_44100_2.wav,construction_00024.wav,40,63.979,1.42,1.65,9.23,12.8,0.00947,0.0782,0.027,0.0619,0.135,0.933
ARAUS_00417,R0117_segment_binaural_44100_1.wav,bird_00056.wav,26,66.767,1.26,2.61,17.5,32.7,0.025,0.109,0.0358,0.115,0.195,1.58
ARAUS_00417,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,55.833,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00421,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,66.345,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00422,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,54.267,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00429,R0015_segment_binaural_44100_2.wav,traffic_00022.wav,15,59.14,1.19,1.57,22.6,32.6,0.0228,0.12,0.0372,0.133,0.279,2.3
ARAUS_00429,R0112_segment_binaural_44100_2.wav,bird_00033.wav,34,68.775,1.46,3.85,11.7,33.0,0.0288,0.0696,0.0297,0.121,0.244,1.41
ARAUS_00430,R0096_segment_binaural_44100_1.wav,traffic_00014.wav,6,73.232,1.51,1.83,21.2,30.2,0.0168,0.1,0.0304,0.0631,0.511,2.93
ARAUS_00430,R0105_segment_binaural_44100_2.wav,bird_00017.wav,11,96.734,1.32,2.3,17.4,31.2,0.052,0.141,0.0366,0.124,0.3,1.79
ARAUS_00434,R0061_segment_binaural_44100_1.wav,silence_00004.wav,40,46.272,1.7,2.07,14.7,27.4,0.021,0.0941,0.0238,0.0514,0.182,1.35
ARAUS_00440,R0060_segment_binaural_44100_2.wav,wind_00024.wav,30,48.071,1.22,1.49,17.3,24.0,0.0214,0.128,0.0279,0.0667,0.431,1.39
ARAUS_00440,R0130_segment_binaural_44100_2.wav,wind_00029.wav,33,46.585,1.48,1.68,18.8,27.1,0.0158,0.124,0.0325,0.0982,0.0412,0.796
ARAUS_00448,R0024_segment_binaural_44100_2.wav,traffic_00009.wav,7,77.726,2.15,3.09,14.1,23.4,0.00754,0.0599,0.0548,0.13,0.201,1.21
ARAUS_00456,R0079_segment_binaural_44100_1.wav,bird_00048.wav,35,65.192,1.67,1.97,13.3,19.8,0.0142,0.1,0.0241,0.056,0.136,1.44
ARAUS_00463,R0118_segment_binaural_44100_1.wav,construction_00021.wav,10,50.591,1.06,1.5,20.6,30.3,0.0672,0.127,0.0438,0.132,0.609,2.18
ARAUS_00466,R0011_segment_binaural_44100_2.wav,bird_00048.wav,14,85.199,1.23,1.66,15.2,23.5,0.0251,0.121,0.0317,0.068,0.221,1.61
ARAUS_00468,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,50.583,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00473,R0118_segment_binaural_44100_1.wav,silence_00003.wav,17,64.097,1.08,1.56,19.1,29.8,0.0988,0.168,0.0445,0.152,0.719,2.34
ARAUS_00473,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,52.968,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00474,R0074_segment_binaural_44100_2.wav,construction_00036.wav,20,44.335,1.56,2.19,25.6,37.5,0.019,0.164,0.0384,0.123,0.365,1.5
ARAUS_00475,R0130_segment_binaural_44100_1.wav,traffic_00020.wav,8,45.192,1.22,1.62,12.1,24.6,0.012,0.0869,0.0307,0.139,0.136,1.45
ARAUS_00480,R0062_segment_binaural_44100_2.wav,silence_00005.wav,40,57.251,1.33,1.74,13.6,21.9,0.0244,0.103,0.0276,0.0521,0.159,1.52
ARAUS_00482,R0016_segment_binaural_44100_2.wav,bird_00052.wav,10,55.363,1.28,1.78,25.1,44.6,0.0431,0.113,0.0481,0.149,0.687,3.79
ARAUS_00487,R0016_segment_binaural_44100_1.wav,silence_00002.wav,14,56.361,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00490,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,109.663,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00496,R0092_segment_binaural_44100_2.wav,silence_00001.wav,13,53.922,1.1,1.29,17.9,23.2,0.0135,0.132,0.0372,0.086,0.121,1.86
ARAUS_00496,R0089_segment_binaural_44100_1.wav,traffic_00016.wav,43,54.017,1.29,1.54,24.5,31.4,0.0133,0.136,0.0539,0.212,0.204,1.16
ARAUS_00496,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,67.349,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00500,R0073_segment_binaural_44100_2.wav,construction_00035.wav,7,70.297,1.38,1.73,27.6,43.5,0.298,0.405,0.0408,0.0951,0.588,2.71
ARAUS_00500,R0090_segment_binaural_44100_1.wav,water_00055.wav,14,67.648,1.61,1.88,26.2,36.7,0.0171,0.104,0.0329,0.0686,0.167,3.03
ARAUS_00500,R0105_segment_binaural_44100_2.wav,construction_00028.wav,33,53.879,1.49,1.9,18.5,27.2,0.0272,0.0974,0.0336,0.135,0.209,1.63
ARAUS_00500,R0073_segment_binaural_44100_1.wav,traffic_00020.wav,38,55.791,1.34,1.63,30.5,42.2,0.0169,0.171,0.0386,0.0943,0.375,2.26
ARAUS_00508,R0118_segment_binaural_44100_1.wav,traffic_00011.wav,34,58.789,1.16,1.5,21.9,32.9,0.0585,0.14,0.0408,0.126,0.54,2.15
ARAUS_00517,R0016_segment_binaural_44100_1.wav,bird_00056.wav,23,74.524,1.26,3.23,26.7,64.6,0.0496,0.192,0.0427,0.103,0.742,4.11
ARAUS_00517,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,72.205,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00521,R0084_segment_binaural_44100_2.wav,wind_00009.wav,5,59.759,1.15,1.7,20.4,41.8,0.0205,0.125,0.0418,0.151,0.455,2.14
ARAUS_00521,R0056_segment_binaural_44100_2.wav,wind_00018.wav,21,55.312,1.94,2.14,31.9,47.8,0.0118,0.134,0.0356,0.0771,0.36,2.72
ARAUS_00521,R0116_segment_binaural_44100_2.wav,construction_00032.wav,30,67.639,2.12,2.67,29.4,56.9,0.0146,0.175,0.0438,0.208,0.27,1.71
ARAUS_00528,R0070_segment_binaural_44100_2.wav,water_00025.wav,20,47.662,1.7,2.01,27.0,33.4,0.0133,0.136,0.0364,0.0794,0.144,0.959
ARAUS_00533,R0109_segment_binaural_44100_2.wav,water_00025.wav,29,52.222,2.2,2.63,21.2,30.3,0.0243,0.142,0.0278,0.0687,0.15,1.17
ARAUS_00542,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,66.39,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00547,R0037_segment_binaural_44100_2.wav,silence_00002.wav,10,45.798,1.26,1.7,23.0,32.7,0.0113,0.111,0.0372,0.09,0.434,2.14
ARAUS_00549,R0087_segment_binaural_44100_1.wav,water_00058.wav,4,60.24,2.06,2.38,26.4,38.1,0.026,0.129,0.0346,0.0856,0.368,2.05
ARAUS_00550,R0073_segment_binaural_44100_2.wav,wind_00037.wav,29,45.359,1.69,2.2,28.2,39.3,0.0201,0.138,0.0327,0.0719,0.521,2.29
ARAUS_00551,R0081_segment_binaural_44100_1.wav,construction_00037.wav,7,49.63,1.32,1.7,16.0,22.8,0.0279,0.113,0.0332,0.111,0.233,1.34
ARAUS_00555,R0075_segment_binaural_44100_1.wav,water_00021.wav,7,102.824,1.62,1.77,28.0,34.8,0.0206,0.145,0.0355,0.07,0.196,1.57
ARAUS_00578,R0109_segment_binaural_44100_1.wav,bird_00065.wav,31,45.398,1.38,1.91,17.9,36.8,0.0349,0.106,0.0518,0.216,0.327,2.08
ARAUS_00595,R0090_segment_binaural_44100_2.wav,silence_00005.wav,39,59.312,1.3,1.61,21.0,38.0,0.0234,0.119,0.0326,0.111,0.4,2.0
ARAUS_00595,R0058_segment_binaural_44100_1.wav,traffic_00040.wav,42,55.695,1.63,2.08,14.1,19.7,0.0186,0.131,0.0236,0.0769,0.264,1.09
ARAUS_10001,R1006_segment_binaural_44100.wav,wind_10001.wav,16,42.669,1.24,1.92,21.0,32.9,0.0161,0.124,0.0375,0.077,0.0713,0.628
ARAUS_00629,R0087_segment_binaural_44100_2.wav,wind_00012.wav,6,118.033,1.32,1.56,24.3,35.2,0.0194,0.117,0.0384,0.0785,0.449,2.12
ARAUS_00629,R0087_segment_binaural_44100_2.wav,bird_00023.wav,13,68.98,1.33,2.53,21.2,39.4,0.0533,0.161,0.0377,0.0894,0.865,3.14
ARAUS_00657,R0016_segment_binaural_44100_1.wav,silence_00002.wav,37,51.804,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00657,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,59.61,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00667,R0091_segment_binaural_44100_1.wav,silence_00002.wav,45,63.778,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00677,R0016_segment_binaural_44100_2.wav,water_00018.wav,25,74.105,1.27,1.6,27.5,43.6,0.0306,0.106,0.0415,0.0992,0.544,3.58
ARAUS_20029,S0029_1min_SQobold_bin_44100_1.wav,construction_20004.wav,35,51.231,1.46,1.9,9.61,14.2,0.0397,0.104,0.0271,0.0846,0.284,1.4
ARAUS_20032,R0091_segment_binaural_44100_1.wav,silence_20002.wav,45,77.702,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_20039,S0024_1min_SQobold_bin_44100_2.wav,bird_20028.wav,32,51.838,1.51,2.4,9.3,17.9,0.104,0.296,0.0212,0.0682,0.15,1.12
ARAUS_20052,S0036_1min_SQobold_bin_44100_1.wav,bird_20006.wav,37,55.383,1.42,2.58,15.3,28.5,0.0668,0.236,0.028,0.0693,0.261,1.93
ARAUS_20058,R0091_segment_binaural_44100_1.wav,silence_20002.wav,45,43.661,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00012,R0103_segment_binaural_44100_2.wav,water_00030.wav,12,70.53,1.39,1.81,22.0,33.9,0.0257,0.13,0.037,0.083,0.139,1.38
ARAUS_00012,R0123_segment_binaural_44100_2.wav,water_00018.wav,23,61.147,1.2,1.43,18.2,38.2,0.0158,0.146,0.0349,0.0765,0.845,6.01
ARAUS_00012,R0117_segment_binaural_44100_2.wav,bird_00039.wav,27,61.374,1.36,1.9,19.7,31.9,0.0878,0.245,0.0346,0.137,0.187,1.21
ARAUS_00012,R0016_segment_binaural_44100_2.wav,construction_00005.wav,28,85.055,1.29,1.65,29.4,48.1,0.0312,0.106,0.041,0.0822,0.625,3.54
ARAUS_00014,R0043_segment_binaural_44100_2.wav,construction_00001.wav,6,61.737,1.28,1.71,21.7,30.5,0.0137,0.14,0.0294,0.0758,1.39,3.08
ARAUS_00014,R0074_segment_binaural_44100_2.wav,construction_00007.wav,11,47.608,1.35,1.82,26.9,42.8,0.0193,0.163,0.0432,0.124,0.242,1.3
ARAUS_00017,R0110_segment_binaural_44100_1.wav,traffic_00027.wav,10,36.087,1.09,1.36,11.9,21.9,0.00813,0.0849,0.0304,0.0723,0.171,1.1
ARAUS_00018,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,65.583,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00029,R0074_segment_binaural_44100_2.wav,water_00051.wav,28,38.168,1.59,1.88,28.5,38.7,0.0184,0.137,0.0373,0.0766,0.168,1.15
ARAUS_00035,R0023_segment_binaural_44100_2.wav,silence_00005.wav,18,35.872,1.7,2.1,9.45,14.4,0.0178,0.0744,0.0181,0.0381,0.148,0.989
ARAUS_00035,R0064_segment_binaural_44100_1.wav,bird_00016.wav,40,40.606,1.49,2.71,21.7,34.0,0.0209,0.129,0.0326,0.115,0.389,1.94
ARAUS_00035,R0090_segment_binaural_44100_1.wav,wind_00029.wav,42,37.689,1.46,1.65,24.7,36.7,0.0142,0.114,0.0314,0.0642,0.2,3.02
ARAUS_00037,R0016_segment_binaural_44100_1.wav,construction_00002.wav,7,42.63,1.28,1.91,29.4,54.2,0.0387,0.181,0.0405,0.102,0.6,3.82
ARAUS_00037,R0016_segment_binaural_44100_2.wav,water_00076.wav,18,42.728,1.85,2.14,33.8,50.2,0.0305,0.119,0.0322,0.0973,0.482,3.37
ARAUS_00042,R0016_segment_binaural_44100_2.wav,traffic_00030.wav,6,64.219,1.21,1.48,32.4,49.7,0.0249,0.121,0.0456,0.0876,0.923,7.0
ARAUS_00046,R0092_segment_binaural_44100_1.wav,water_00069.wav,9,42.095,1.57,2.06,19.0,27.3,0.0189,0.125,0.03,0.0657,0.0838,0.834
ARAUS_00047,R0067_segment_binaural_44100_1.wav,construction_00013.wav,29,39.471,1.28,1.78,21.7,37.8,0.0298,0.129,0.0366,0.0734,0.121,1.17
ARAUS_00051,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,38.087,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00052,R0103_segment_binaural_44100_2.wav,traffic_00012.wav,41,34.924,1.33,2.25,21.2,40.1,0.0252,0.14,0.0388,0.212,0.201,1.59
ARAUS_00054,R0072_segment_binaural_44100_2.wav,bird_00034.wav,8,85.663,1.39,1.75,23.2,36.9,0.141,0.185,0.0388,0.102,0.282,2.33
ARAUS_00054,R0112_segment_binaural_44100_2.wav,silence_00004.wav,11,52.664,1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
ARAUS_00054,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,41.199,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00055,R0075_segment_binaural_44100_1.wav,silence_00005.wav,24,37.32,1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
ARAUS_00055,R0096_segment_binaural_44100_1.wav,water_00077.wav,34,39.248,1.51,1.84,23.5,36.3,0.0148,0.108,0.0324,0.0815,0.366,2.92
ARAUS_00061,R0017_segment_binaural_44100_2.wav,silence_00001.wav,37,36.399,1.2,2.3,18.0,24.3,0.0141,0.11,0.033,0.125,0.283,2.0
ARAUS_00068,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,36.767,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00072,R0016_segment_binaural_44100_1.wav,silence_00002.wav,25,51.33,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00077,R0016_segment_binaural_44100_1.wav,traffic_00033.wav,34,56.21,1.2,1.48,29.6,42.9,0.0322,0.181,0.0474,0.104,0.535,3.95
ARAUS_00082,R0067_segment_binaural_44100_2.wav,traffic_00023.wav,33,47.692,1.21,1.54,27.7,50.9,0.0131,0.133,0.0428,0.0873,0.291,3.61
ARAUS_00085,R0096_segment_binaural_44100_1.wav,construction_00034.wav,24,44.231,1.53,2.09,25.1,35.2,0.0148,0.115,0.0316,0.0624,0.378,2.91
ARAUS_00085,R0075_segment_binaural_44100_2.wav,traffic_00001.wav,33,38.807,1.21,1.57,32.8,53.4,0.0264,0.153,0.048,0.211,0.379,2.01
ARAUS_00088,R0070_segment_binaural_44100_1.wav,traffic_00025.wav,30,43.888,1.1,1.46,18.3,29.6,0.0104,0.116,0.0387,0.0906,0.193,1.09
ARAUS_00089,R0061_segment_binaural_44100_2.wav,bird_00026.wav,38,81.384,1.77,2.43,15.7,28.7,0.0365,0.0974,0.0226,0.0465,0.194,1.07
ARAUS_00095,R0023_segment_binaural_44100_2.wav,traffic_00021.wav,5,64.815,1.64,2.05,11.5,25.8,0.0139,0.106,0.0227,0.0659,0.135,0.871
ARAUS_00095,R0023_segment_binaural_44100_2.wav,water_00005.wav,8,57.432,1.98,2.29,11.8,16.7,0.0162,0.0795,0.0204,0.0427,0.103,0.86
ARAUS_00095,R0130_segment_binaural_44100_2.wav,construction_00028.wav,38,52.135,1.45,1.89,15.1,25.6,0.0186,0.117,0.0336,0.129,0.11,0.938
ARAUS_00096,R0116_segment_binaural_44100_2.wav,silence_00001.wav,14,50.864,1.35,2.26,21.6,52.4,0.0136,0.169,0.0509,0.304,0.376,2.01
ARAUS_00109,R0091_segment_binaural_44100_1.wav,silence_00004.wav,45,43.081,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00113,R0028_segment_binaural_44100_2.wav,traffic_00028.wav,3,49.166,1.27,1.71,15.6,27.7,0.022,0.119,0.0297,0.0737,0.223,1.67
ARAUS_00113,R0109_segment_binaural_44100_1.wav,bird_00053.wav,27,43.743,1.32,2.06,17.9,36.5,0.0312,0.103,0.0409,0.223,0.817,3.5
ARAUS_00117,R0037_segment_binaural_44100_1.wav,construction_00013.wav,33,44.307,1.4,1.97,26.8,53.1,0.0653,0.157,0.0363,0.0807,0.172,1.71
ARAUS_00132,R0088_segment_binaural_44100_1.wav,traffic_00015.wav,33,44.904,1.31,1.56,27.1,48.4,0.0139,0.125,0.0393,0.0883,0.141,1.51
ARAUS_00137,R0016_segment_binaural_44100_2.wav,bird_00024.wav,29,38.119,1.37,2.44,26.5,48.5,0.053,0.116,0.0497,0.42,0.699,3.88
ARAUS_00137,R0016_segment_binaural_44100_2.wav,construction_00012.wav,38,35.232,1.22,1.47,35.3,60.3,0.0296,0.233,0.0454,0.106,0.528,2.94
ARAUS_00147,R0103_segment_binaural_44100_2.wav,construction_00002.wav,29,68.184,1.34,1.99,27.3,57.3,0.0338,0.125,0.0352,0.0875,0.351,3.43
ARAUS_00147,R0037_segment_binaural_44100_2.wav,wind_00025.wav,36,57.043,1.51,1.76,26.5,34.0,0.0117,0.143,0.035,0.0752,0.335,1.88
ARAUS_00147,R0016_segment_binaural_44100_1.wav,silence_00002.wav,40,72.219,1.16,1.54,24.4,39.6,0.0422,0.186,0.0438,0.103,0.697,4.12
ARAUS_00148,R0042_segment_binaural_44100_1.wav,traffic_00032.wav,38,41.883,1.33,1.78,18.1,25.4,0.015,0.127,0.0312,0.0596,0.269,1.84
ARAUS_00150,R0073_segment_binaural_44100_2.wav,wind_00003.wav,15,35.032,1.19,1.52,22.8,29.8,0.0241,0.128,0.0401,0.0901,0.681,2.74
ARAUS_00150,R0130_segment_binaural_44100_1.wav,silence_00005.wav,27,50.368,1.15,1.64,11.2,24.3,0.0131,0.0827,0.0313,0.138,0.156,1.51
ARAUS_00150,R0090_segment_binaural_44100_1.wav,traffic_00001.wav,30,34.864,1.32,1.56,22.0,34.3,0.0233,0.116,0.0367,0.168,0.291,3.2
ARAUS_00150,R0075_segment_binaural_44100_2.wav,traffic_00008.wav,40,38.424,1.24,1.42,36.1,45.2,0.016,0.166,0.0439,0.0855,0.303,2.85
ARAUS_00152,R0037_segment_binaural_44100_2.wav,water_00045.wav,22,42.744,1.59,1.83,28.4,36.5,0.0104,0.128,0.0318,0.0668,0.333,1.9
ARAUS_00152,R0040_segment_binaural_44100_1.wav,construction_00002.wav,32,35.481,1.34,2.0,18.3,37.9,0.0254,0.0977,0.0308,0.0669,0.239,2.18
ARAUS_00158,R0109_segment_binaural_44100_1.wav,silence_00003.wav,41,43.468,1.23,1.6,16.5,36.3,0.0208,0.106,0.0432,0.223,0.338,2.13
ARAUS_00170,R0091_segment_binaural_44100_1.wav,silence_00005.wav,45,63.133,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00177,R0016_segment_binaural_44100_2.wav,bird_00039.wav,20,31.557,1.27,1.81,25.4,41.7,0.0659,0.173,0.0397,0.12,0.645,3.85
ARAUS_00185,R0096_segment_binaural_44100_1.wav,silence_00005.wav,12,45.793,1.51,1.85,20.4,29.2,0.0162,0.0956,0.0294,0.0907,0.463,2.96
ARAUS_00185,R0007_segment_binaural_44100_1.wav,construction_00023.wav,26,51.854,1.41,2.26,9.69,17.5,0.0236,0.102,0.0243,0.143,0.269,1.24
ARAUS_00185,R0119_segment_binaural_44100_1.wav,traffic_00001.wav,41,38.688,1.1,1.58,14.6,29.3,0.0237,0.129,0.0407,0.189,0.0798,1.14
ARAUS_00190,R0096_segment_binaural_44100_2.wav,traffic_00021.wav,8,84.086,1.52,1.71,22.1,43.4,0.0164,0.136,0.0326,0.0755,0.229,1.74
ARAUS_00196,R0091_segment_binaural_44100_1.wav,silence_00001.wav,45,47.512,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00205,R0090_segment_binaural_44100_2.wav,construction_00020.wav,9,66.518,1.37,1.88,24.0,40.3,0.0258,0.13,0.0339,0.0897,0.382,1.92
ARAUS_00210,R0069_segment_binaural_44100_2.wav,water_00002.wav,25,60.136,1.45,1.82,17.8,30.7,0.0127,0.134,0.0337,0.081,0.224,1.1
ARAUS_00215,R0064_segment_binaural_44100_1.wav,bird_00027.wav,11,55.402,1.33,1.85,21.1,34.0,0.0166,0.129,0.0334,0.115,0.326,1.94
ARAUS_00215,R0090_segment_binaural_44100_2.wav,traffic_00014.wav,28,33.447,1.35,1.93,24.4,39.7,0.0327,0.13,0.0325,0.116,0.572,2.55
ARAUS_00222,R0067_segment_binaural_44100_2.wav,construction_00040.wav,3,67.094,1.38,2.26,25.4,34.9,0.0134,0.122,0.0381,0.0712,0.4,2.42
ARAUS_00222,R0088_segment_binaural_44100_1.wav,bird_00005.wav,12,53.942,1.34,1.95,21.3,39.1,0.0459,0.131,0.0366,0.0831,0.293,2.87
ARAUS_00223,R0094_segment_binaural_44100_2.wav,bird_00022.wav,9,48.463,1.53,1.82,17.5,25.0,0.0226,0.102,0.029,0.0746,0.0889,1.12
ARAUS_00223,R0029_segment_binaural_44100_2.wav,bird_00008.wav,26,40.464,1.42,2.55,16.4,59.2,0.216,0.378,0.048,0.339,0.673,3.13
ARAUS_00223,R0094_segment_binaural_44100_2.wav,silence_00003.wav,38,50.073,1.51,1.82,17.1,23.3,0.0129,0.113,0.0288,0.0745,0.0789,1.13
ARAUS_00223,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,47.785,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00231,R0071_segment_binaural_44100_2.wav,bird_00025.wav,30,79.169,1.28,1.6,18.2,30.2,0.0637,0.186,0.0374,0.473,1.01,4.57
ARAUS_00235,R0075_segment_binaural_44100_1.wav,bird_00080.wav,23,48.864,1.38,1.9,26.3,39.5,0.055,0.187,0.0401,0.0859,0.229,1.68
ARAUS_00237,R0016_segment_binaural_44100_1.wav,construction_00040.wav,6,51.863,1.44,2.33,37.1,54.2,0.0327,0.205,0.043,0.0917,0.883,3.89
ARAUS_00247,R0037_segment_binaural_44100_2.wav,bird_00002.wav,43,52.176,1.37,2.46,25.4,42.2,0.0247,0.108,0.0344,0.0899,0.9,3.96
ARAUS_00255,R0035_segment_binaural_44100_1.wav,wind_00039.wav,20,43.653,1.36,1.63,20.5,25.0,0.0127,0.142,0.0358,0.075,0.21,2.15
ARAUS_00261,R0056_segment_binaural_44100_2.wav,bird_00047.wav,35,50.382,1.67,1.96,19.8,45.8,0.127,0.36,0.0254,0.133,1.08,3.45
ARAUS_00266,R0095_segment_binaural_44100_2.wav,construction_00037.wav,33,89.029,1.26,1.56,32.1,50.9,0.021,0.136,0.0474,0.0935,0.258,1.36
ARAUS_00268,R0085_segment_binaural_44100_1.wav,water_00037.wav,33,50.576,1.72,2.08,34.7,53.7,0.0155,0.133,0.0342,0.101,0.366,4.26
ARAUS_00268,R0029_segment_binaural_44100_2.wav,construction_00016.wav,44,50.256,1.27,1.85,24.9,63.4,0.024,0.136,0.0435,0.261,0.808,3.1
ARAUS_00268,R0091_segment_binaural_44100_1.wav,silence_00003.wav,45,85.464,1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
ARAUS_00270,R0073_segment_binaural_44100_1.wav,traffic_00001.wav,7,55.749,1.13,1.51,26.8,49.0,0.0306,0.185,0.051,0.216,0.42,2.37
ARAUS_00270,R0073_segment_binaural_44100_1.wav,construction_00003.wav,8,53.581,1.2,1.55,22.6,35.7,0.021,0.166,0.0396,0.108,0.53,3.11
ARAUS_00276,R0095_segment_binaural_44100_2.wav,water_00017.wav,19,135.286,1.63,2.02,34.6,51.6,0.0144,0.131,0.0374,0.0939,0.0612,0.746
ARAUS_00277,R0106_segment_binaural_44100_2.wav,traffic_00012.wav,16,88.065,1.35,2.35,11.3,25.8,0.0124,0.0771,0.0325,0.199,0.141,0.735
ARAUS_00280,R0073_segment_binaural_44100_1.wav,silence_00005.wav,10,42.719,1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
ARAUS_00282,R0016_segment_binaural_44100_2.wav,bird_00018.wav,23,64.753,1.42,2.92,26.2,50.8,0.104,0.61,0.0403,0.12,0.663,3.7
ARAUS_00285,R0096_segment_binaural_44100_2.wav,water_00079.wav,39,36.798,1.64,1.85,25.3,38.1,0.0139,0.122,0.0339,0.0673,0.119,1.54
ARAUS_00292,R0103_segment_binaural_44100_1.wav,wind_00007.wav,22,42.45,1.19,1.45,20.4,35.8,0.021,0.113,0.0393,0.0972,0.188,1.72
ARAUS_00293,R0070_segment_binaural_44100_1.wav,silence_00003.wav,39,37.485,1.04,1.27,17.1,21.7,0.0104,0.118,0.039,0.0792,0.228,1.09
