participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00234,R0097_segment_binaural_44100_1.wav,construction_00001.wav,12,48.352,1.24,1.48,13.4,16.8,0.00956,0.0985,0.0297,0.0607,0.167,0.917
ARAUS_00234,R0113_segment_binaural_44100_2.wav,silence_00004.wav,19,45.152,1.17,1.5,7.59,11.0,0.0157,0.0617,0.0247,0.0561,0.0977,0.818
ARAUS_00241,R0079_segment_binaural_44100_1.wav,bird_00019.wav,32,52.76,1.68,1.96,13.2,17.1,0.015,0.0919,0.0236,0.0489,0.0946,0.782
ARAUS_00241,R0081_segment_binaural_44100_1.wav,water_00007.wav,39,73.896,1.44,1.75,15.9,23.0,0.031,0.109,0.0299,0.116,0.194,1.26
ARAUS_00242,R0082_segment_binaural_44100_2.wav,wind_00030.wav,31,70.91,1.1,1.4,9.07,13.7,0.00759,0.0782,0.0253,0.0501,0.148,0.81
ARAUS_00245,R0119_segment_binaural_44100_1.wav,water_00022.wav,27,54.312,1.18,1.37,10.4,12.5,0.00673,0.0748,0.0296,0.0671,0.0924,1.26
ARAUS_00247,R0052_segment_binaural_44100_2.wav,wind_00007.wav,5,47.232,1.07,1.48,7.24,10.8,0.0114,0.0768,0.028,0.0621,0.231,1.54
ARAUS_00250,R0023_segment_binaural_44100_2.wav,traffic_00019.wav,2,49.59,1.64,1.96,10.6,14.8,0.012,0.0749,0.0216,0.0488,0.128,0.968
ARAUS_00250,R0060_segment_binaural_44100_1.wav,wind_00039.wav,23,66.888,1.33,1.57,18.7,25.0,0.0135,0.125,0.0299,0.0693,0.312,1.64
ARAUS_00256,R0079_segment_binaural_44100_1.wav,water_00029.wav,10,43.905,1.68,1.95,13.4,16.1,0.00882,0.098,0.0231,0.0491,0.0515,0.761
ARAUS_00256,R0092_segment_binaural_44100_1.wav,traffic_00006.wav,22,36.279,1.32,1.93,19.2,22.8,0.0111,0.123,0.0331,0.0638,0.0794,0.717
ARAUS_00257,R0025_segment_binaural_44100_2.wav,wind_00013.wav,3,56.693,1.42,1.94,11.1,16.9,0.0129,0.105,0.0263,0.0571,0.0245,0.279
ARAUS_00262,R0107_segment_binaural_44100_2.wav,bird_00076.wav,37,57.777,1.47,1.84,9.46,14.3,0.0164,0.102,0.0215,0.052,0.0981,0.791
ARAUS_00263,R0094_segment_binaural_44100_1.wav,bird_00057.wav,11,49.086,1.63,3.02,21.1,38.2,0.0374,0.16,0.0412,0.185,0.136,3.06
ARAUS_00273,R0051_segment_binaural_44100_2.wav,silence_00003.wav,6,37.724,1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
ARAUS_00274,R0003_segment_binaural_44100_1.wav,wind_00012.wav,14,45.719,1.17,1.59,9.36,15.9,0.00746,0.0771,0.0252,0.0463,0.0691,0.999
ARAUS_00280,R0049_segment_binaural_44100_2.wav,water_00022.wav,18,36.063,1.32,1.58,10.3,14.4,0.0165,0.0838,0.0264,0.0506,0.09,0.831
ARAUS_00281,R0079_segment_binaural_44100_1.wav,bird_00079.wav,29,37.663,1.68,1.97,13.1,15.7,0.0156,0.1,0.0239,0.0489,0.063,0.782
ARAUS_00281,R0027_segment_binaural_44100_2.wav,bird_00055.wav,42,33.312,1.89,2.36,8.75,11.9,0.0269,0.0737,0.014,0.0297,0.224,1.46
ARAUS_00284,R0003_segment_binaural_44100_2.wav,bird_00004.wav,6,40.96,1.22,1.65,7.93,12.5,0.0263,0.0824,0.0235,0.0531,0.0856,0.744
ARAUS_00294,R0113_segment_binaural_44100_2.wav,silence_00004.wav,33,43.81,1.17,1.5,7.59,11.0,0.0157,0.0617,0.0247,0.0561,0.0977,0.818
ARAUS_00299,R0097_segment_binaural_44100_1.wav,bird_00077.wav,25,53.2,1.22,1.51,12.8,16.7,0.0165,0.0951,0.03,0.0597,0.0792,0.75
ARAUS_00301,R0027_segment_binaural_44100_1.wav,bird_00059.wav,24,45.909,1.82,2.39,7.19,9.08,0.0197,0.0671,0.0153,0.0377,0.0739,0.578
ARAUS_00301,R0027_segment_binaural_44100_1.wav,water_00007.wav,25,45.783,1.89,2.4,8.17,11.0,0.0141,0.0731,0.0206,0.041,0.0252,0.265
ARAUS_00303,R0063_segment_binaural_44100_2.wav,silence_00003.wav,2,63.984,1.28,1.65,14.8,21.3,0.00805,0.0994,0.0274,0.0584,0.163,1.39
ARAUS_00321,R0129_segment_binaural_44100_1.wav,water_00017.wav,26,46.915,1.69,1.92,8.35,13.3,0.00769,0.0814,0.0201,0.0613,0.0239,0.4
ARAUS_00323,R0009_segment_binaural_44100_1.wav,traffic_00013.wav,24,48.711,1.32,1.7,19.9,36.5,0.00991,0.122,0.0314,0.0608,0.228,2.5
ARAUS_00334,R0003_segment_binaural_44100_2.wav,silence_00004.wav,27,45.384,1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
ARAUS_00337,R0033_segment_binaural_44100_2.wav,water_00016.wav,33,33.999,1.62,1.95,19.7,29.5,0.0178,0.101,0.0354,0.0802,0.207,2.01
ARAUS_00337,R0110_segment_binaural_44100_2.wav,silence_00002.wav,34,36.04,1.07,1.31,11.8,17.4,0.00833,0.0861,0.0302,0.0623,0.177,1.77
ARAUS_00354,R0131_segment_binaural_44100_1.wav,silence_00004.wav,26,42.208,1.01,1.5,14.1,19.8,0.00926,0.0952,0.0442,0.158,0.156,1.1
ARAUS_00354,R0022_segment_binaural_44100_2.wav,construction_00027.wav,30,50.024,2.03,2.48,11.5,15.5,0.00724,0.0825,0.0163,0.0333,0.0351,0.888
ARAUS_00356,R0129_segment_binaural_44100_1.wav,silence_00001.wav,33,42.456,1.05,1.67,6.07,11.9,0.00814,0.0791,0.0258,0.0735,0.0403,0.544
ARAUS_00356,R0005_segment_binaural_44100_1.wav,wind_00036.wav,39,39.079,1.69,1.96,9.65,14.2,0.00706,0.0872,0.019,0.0397,0.0755,0.32
ARAUS_00359,R0054_segment_binaural_44100_2.wav,traffic_00005.wav,22,44.176,1.38,1.76,10.8,17.5,0.00956,0.0933,0.0233,0.0464,0.135,0.717
ARAUS_00359,R0131_segment_binaural_44100_2.wav,traffic_00005.wav,44,39.728,1.27,1.56,20.7,38.1,0.0138,0.117,0.0378,0.0898,0.453,2.15
ARAUS_00372,R0025_segment_binaural_44100_1.wav,bird_00052.wav,17,56.392,1.98,2.46,8.15,12.6,0.0288,0.124,0.0362,0.253,0.227,1.75
ARAUS_00372,R0123_segment_binaural_44100_2.wav,silence_00002.wav,35,49.71,1.06,1.36,14.8,36.7,0.013,0.146,0.0348,0.076,0.944,6.05
ARAUS_00378,R0059_segment_binaural_44100_2.wav,bird_00012.wav,4,76.792,1.4,1.99,7.54,13.8,0.0426,0.0798,0.0189,0.0521,0.287,1.19
ARAUS_00381,R0115_segment_binaural_44100_2.wav,silence_00001.wav,24,53.257,1.18,1.47,8.09,11.7,0.0103,0.0783,0.0229,0.0898,0.173,1.1
ARAUS_00393,R0059_segment_binaural_44100_2.wav,bird_00064.wav,9,51.855,1.45,2.37,7.74,13.7,0.0436,0.206,0.0198,0.055,0.285,1.04
ARAUS_00397,R0006_segment_binaural_44100_1.wav,bird_00037.wav,9,53.232,1.09,1.55,8.88,13.2,0.0338,0.0994,0.0242,0.0543,0.128,0.926
ARAUS_00399,R0022_segment_binaural_44100_1.wav,water_00062.wav,17,46.279,1.84,2.13,12.6,17.2,0.0113,0.105,0.0224,0.0482,0.0518,0.869
ARAUS_00404,R0003_segment_binaural_44100_1.wav,bird_00030.wav,22,46.393,1.16,1.6,9.08,15.6,0.00987,0.0771,0.0242,0.0471,0.103,1.05
ARAUS_00425,R0008_segment_binaural_44100_1.wav,water_00021.wav,12,51.456,1.16,1.28,9.95,11.1,0.00747,0.0941,0.0278,0.0513,0.0255,0.318
ARAUS_00426,R0126_segment_binaural_44100_2.wav,water_00052.wav,27,54.704,1.25,1.43,7.13,10.2,0.00676,0.0808,0.0227,0.0552,0.19,1.54
ARAUS_00429,R0019_segment_binaural_44100_2.wav,water_00080.wav,17,62.151,1.38,1.75,14.4,19.7,0.00914,0.0954,0.0263,0.0487,0.119,1.14
ARAUS_00436,R0122_segment_binaural_44100_1.wav,bird_00025.wav,29,53.295,1.06,1.74,11.2,18.2,0.0227,0.0993,0.0261,0.0507,1.06,2.99
ARAUS_00436,R0122_segment_binaural_44100_2.wav,bird_00059.wav,36,48.216,1.12,1.8,10.6,16.8,0.0656,0.117,0.0277,0.0658,0.415,2.35
ARAUS_00437,R0106_segment_binaural_44100_2.wav,silence_00002.wav,34,46.135,1.08,1.46,8.33,14.7,0.0138,0.0905,0.0313,0.08,0.133,0.789
ARAUS_00437,R0020_segment_binaural_44100_2.wav,water_00043.wav,37,46.024,1.37,1.77,10.1,13.5,0.0092,0.0849,0.0225,0.0457,0.202,1.52
ARAUS_00437,R0052_segment_binaural_44100_2.wav,wind_00030.wav,38,49.911,1.18,1.53,7.2,9.85,0.0102,0.0767,0.0271,0.0869,0.275,1.6
ARAUS_00443,R0059_segment_binaural_44100_2.wav,traffic_00028.wav,4,88.41,1.35,1.59,7.69,14.4,0.00982,0.0674,0.0196,0.0428,0.242,0.908
ARAUS_00444,R0003_segment_binaural_44100_1.wav,silence_00004.wav,39,44.192,1.12,1.6,8.86,15.5,0.00785,0.0771,0.0248,0.0474,0.0855,1.05
ARAUS_00454,R0039_segment_binaural_44100_1.wav,traffic_00005.wav,8,82.829,1.09,1.59,9.08,12.9,0.00951,0.087,0.0251,0.0541,0.113,1.22
ARAUS_00455,R0058_segment_binaural_44100_1.wav,silence_00005.wav,4,96.145,1.67,2.15,13.1,19.3,0.0205,0.123,0.0214,0.0753,0.3,1.1
ARAUS_00456,R0126_segment_binaural_44100_1.wav,bird_00028.wav,32,63.86,1.21,1.64,6.57,9.06,0.0103,0.0617,0.0238,0.0515,0.0381,0.367
ARAUS_00458,R0045_segment_binaural_44100_2.wav,bird_00060.wav,7,58.12,1.33,1.92,12.6,20.0,0.0163,0.0857,0.0236,0.0479,0.263,1.17
ARAUS_00472,R0106_segment_binaural_44100_1.wav,construction_00033.wav,9,56.519,1.23,1.48,11.4,15.4,0.0091,0.0815,0.0426,0.0868,0.191,0.555
ARAUS_00472,R0001_segment_binaural_44100_1.wav,traffic_00033.wav,10,56.127,1.57,1.73,21.3,27.9,0.0119,0.114,0.0354,0.083,0.0662,0.78
ARAUS_00472,R0078_segment_binaural_44100_2.wav,bird_00009.wav,20,42.726,1.89,2.77,27.1,44.2,0.0439,0.137,0.0393,0.173,0.0742,1.01
ARAUS_00472,R0106_segment_binaural_44100_1.wav,water_00035.wav,26,54.775,1.4,1.8,9.6,14.9,0.0132,0.0877,0.0284,0.0592,0.0765,0.431
ARAUS_00472,R0040_segment_binaural_44100_2.wav,water_00053.wav,31,42.797,1.67,1.84,20.8,25.4,0.00884,0.116,0.028,0.0764,0.135,1.34
ARAUS_00477,R0040_segment_binaural_44100_2.wav,silence_00002.wav,37,55.624,1.1,1.38,15.1,18.8,0.0115,0.111,0.0315,0.0634,0.208,1.66
ARAUS_00477,R0078_segment_binaural_44100_2.wav,silence_00002.wav,38,54.696,1.79,1.89,24.8,31.6,0.0112,0.14,0.0328,0.0677,0.0405,0.628
ARAUS_00479,R0039_segment_binaural_44100_2.wav,bird_00004.wav,22,78.105,1.03,1.37,8.2,11.4,0.014,0.0725,0.0243,0.0525,0.0958,0.712
ARAUS_00483,R0120_segment_binaural_44100_1.wav,bird_00042.wav,14,79.354,1.3,1.94,9.85,16.1,0.0457,0.18,0.0419,0.149,0.0592,0.672
ARAUS_00485,R0108_segment_binaural_44100_1.wav,construction_00017.wav,15,61.191,1.44,1.6,13.1,18.3,0.0115,0.0911,0.0268,0.0567,0.0893,0.822
ARAUS_00485,R0038_segment_binaural_44100_1.wav,silence_00005.wav,18,50.222,1.24,1.58,12.9,16.9,0.00826,0.105,0.0283,0.0513,0.0497,0.863
ARAUS_00485,R0130_segment_binaural_44100_2.wav,traffic_00001.wav,20,46.988,1.15,1.55,14.3,24.7,0.0231,0.127,0.0374,0.131,0.0685,0.979
ARAUS_00485,R0049_segment_binaural_44100_1.wav,traffic_00001.wav,21,61.94,1.14,1.72,10.6,19.2,0.0187,0.104,0.0303,0.153,0.0747,0.519
ARAUS_00485,R0128_segment_binaural_44100_1.wav,water_00079.wav,25,46.949,1.56,1.82,11.6,21.9,0.0109,0.0814,0.0242,0.0534,0.0482,0.467
ARAUS_00485,R0108_segment_binaural_44100_1.wav,traffic_00036.wav,27,53.27,1.37,1.58,13.8,18.6,0.0105,0.0926,0.0288,0.09,0.195,1.43
ARAUS_00485,R0023_segment_binaural_44100_2.wav,wind_00040.wav,39,50.982,1.73,1.95,13.5,19.8,0.01,0.0881,0.0216,0.0524,0.0806,0.728
ARAUS_00485,R0030_segment_binaural_44100_1.wav,silence_00005.wav,41,44.783,1.07,1.25,9.35,16.4,0.00893,0.0959,0.0275,0.0569,0.287,1.63
ARAUS_00485,R0062_segment_binaural_44100_1.wav,bird_00054.wav,42,49.271,1.43,2.05,15.4,28.4,0.044,0.0832,0.0276,0.0726,0.266,1.58
ARAUS_00488,R0065_segment_binaural_44100_1.wav,silence_00003.wav,25,57.439,1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
ARAUS_00488,R0024_segment_binaural_44100_2.wav,water_00056.wav,34,59.119,2.36,3.0,14.1,18.9,0.00706,0.0897,0.05,0.108,0.158,0.732
ARAUS_00490,R0023_segment_binaural_44100_1.wav,wind_00003.wav,17,84.72,1.43,2.03,7.85,12.3,0.0117,0.0755,0.019,0.0443,0.138,0.83
ARAUS_00490,R0023_segment_binaural_44100_1.wav,water_00079.wav,26,79.269,1.52,2.06,7.41,12.1,0.0112,0.0744,0.0183,0.0374,0.0891,0.73
ARAUS_00490,R0058_segment_binaural_44100_1.wav,wind_00039.wav,28,82.856,1.51,1.76,21.2,25.7,0.012,0.152,0.0334,0.078,0.0437,0.535
ARAUS_00490,R0119_segment_binaural_44100_1.wav,bird_00016.wav,35,64.246,1.31,2.7,10.5,14.7,0.0125,0.0901,0.0296,0.0636,0.166,1.32
ARAUS_00499,R0054_segment_binaural_44100_1.wav,water_00026.wav,35,61.974,1.71,2.01,12.7,18.8,0.0138,0.106,0.0227,0.106,0.327,1.92
ARAUS_00506,R0005_segment_binaural_44100_1.wav,bird_00013.wav,21,53.791,1.36,3.18,7.29,12.9,0.00771,0.0843,0.0217,0.0694,0.14,0.77
ARAUS_00512,R0044_segment_binaural_44100_2.wav,bird_00001.wav,14,67.406,1.26,2.04,14.3,23.7,0.0183,0.102,0.0305,0.0695,0.131,2.02
ARAUS_00517,R0025_segment_binaural_44100_1.wav,wind_00013.wav,14,63.36,1.81,2.44,7.94,10.9,0.0116,0.111,0.0184,0.0484,0.0421,0.29
ARAUS_00531,R0017_segment_binaural_44100_1.wav,bird_00025.wav,7,57.195,1.24,1.58,16.7,22.5,0.0199,0.124,0.0321,0.0774,0.144,1.18
ARAUS_00539,R0039_segment_binaural_44100_1.wav,silence_00004.wav,2,63.716,1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
ARAUS_00539,R0099_segment_binaural_44100_1.wav,water_00062.wav,40,45.917,1.5,1.9,19.5,31.1,0.015,0.142,0.0335,0.0649,0.0764,0.82
ARAUS_00550,R0038_segment_binaural_44100_1.wav,silence_00005.wav,4,51.818,1.24,1.58,12.9,16.9,0.00826,0.105,0.0283,0.0513,0.0497,0.863
ARAUS_00552,R0020_segment_binaural_44100_1.wav,water_00030.wav,4,57.717,1.41,1.92,12.2,20.0,0.0138,0.0823,0.0259,0.0575,0.184,1.38
ARAUS_00552,R0006_segment_binaural_44100_1.wav,wind_00030.wav,6,53.095,1.29,1.63,10.4,14.0,0.00861,0.0982,0.0227,0.046,0.0671,0.641
ARAUS_00553,R0059_segment_binaural_44100_1.wav,traffic_00039.wav,16,60.88,1.73,2.16,9.99,13.1,0.00963,0.0826,0.0199,0.047,0.262,1.08
ARAUS_00558,R0120_segment_binaural_44100_2.wav,water_00006.wav,19,42.814,1.47,1.86,10.6,14.2,0.00743,0.087,0.0276,0.078,0.023,0.357
ARAUS_00558,R0034_segment_binaural_44100_2.wav,wind_00002.wav,30,44.581,1.7,1.86,8.57,11.3,0.00944,0.0831,0.0197,0.0693,0.065,0.799
ARAUS_00559,R0043_segment_binaural_44100_2.wav,traffic_00022.wav,21,41.224,1.23,1.61,14.8,24.0,0.0127,0.109,0.0306,0.0646,0.0658,0.704
ARAUS_00560,R0035_segment_binaural_44100_1.wav,wind_00040.wav,3,63.6,1.26,1.54,16.8,21.5,0.0132,0.112,0.0317,0.092,0.337,2.41
ARAUS_00564,R0039_segment_binaural_44100_1.wav,wind_00012.wav,7,42.881,1.17,1.61,9.95,12.9,0.00842,0.089,0.026,0.0493,0.0926,1.12
ARAUS_00564,R0039_segment_binaural_44100_2.wav,traffic_00002.wav,30,41.705,1.26,1.66,9.93,15.2,0.00858,0.0738,0.0244,0.055,0.0582,0.599
ARAUS_00569,R0004_segment_binaural_44100_2.wav,silence_00004.wav,33,50.248,1.36,1.58,13.4,18.2,0.0221,0.105,0.0268,0.0486,0.215,1.54
ARAUS_00575,R0036_segment_binaural_44100_2.wav,bird_00032.wav,4,67.303,1.24,1.53,21.3,28.2,0.0287,0.124,0.0352,0.0739,0.185,1.83
ARAUS_00575,R0064_segment_binaural_44100_1.wav,wind_00029.wav,11,52.209,1.36,1.84,21.9,34.2,0.013,0.13,0.0323,0.105,0.284,1.9
ARAUS_00578,R0029_segment_binaural_44100_2.wav,wind_00016.wav,2,57.64,1.71,2.07,20.9,49.9,0.0109,0.0837,0.0356,0.258,0.413,2.98
ARAUS_00578,R0028_segment_binaural_44100_1.wav,wind_00016.wav,29,48.608,1.68,2.09,19.1,25.7,0.0179,0.147,0.0278,0.0589,0.0893,1.12
ARAUS_00578,R0051_segment_binaural_44100_1.wav,traffic_00025.wav,35,46.856,1.56,2.46,4.96,10.5,0.0253,0.101,0.0151,0.0512,0.0756,1.16
ARAUS_00582,R0025_segment_binaural_44100_2.wav,silence_00002.wav,21,44.983,1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
ARAUS_00582,R0107_segment_binaural_44100_2.wav,wind_00021.wav,31,44.771,1.6,1.85,10.1,14.6,0.0128,0.096,0.0217,0.0487,0.0775,0.744
ARAUS_10002,R1007_segment_binaural_44100.wav,water_10001.wav,28,43.862,1.59,1.92,6.85,10.7,0.00796,0.0742,0.0206,0.0951,0.0151,0.181
ARAUS_10002,R1007_segment_binaural_44100.wav,silence_10001.wav,30,43.542,1.29,1.57,5.67,9.6,0.00854,0.0715,0.0222,0.109,0.0224,0.214
ARAUS_10004,R1001_segment_binaural_44100.wav,bird_10002.wav,2,42.421,1.49,1.79,14.6,21.8,0.0119,0.106,0.0266,0.0585,0.252,1.1
ARAUS_10004,R1005_segment_binaural_44100.wav,wind_10001.wav,6,34.988,1.21,1.54,12.0,17.3,0.00802,0.0892,0.0308,0.0598,0.0451,0.591
ARAUS_00607,R0052_segment_binaural_44100_2.wav,silence_00002.wav,11,50.365,1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
ARAUS_00607,R0133_segment_binaural_44100_2.wav,wind_00013.wav,37,50.718,1.09,1.88,13.6,20.2,0.00978,0.111,0.0356,0.0727,0.0529,0.956
ARAUS_00613,R0051_segment_binaural_44100_2.wav,water_00010.wav,8,70.433,1.56,2.09,5.09,11.0,0.0216,0.0697,0.0172,0.0954,0.0486,0.592
ARAUS_00614,R0098_segment_binaural_44100_2.wav,bird_00004.wav,6,56.187,1.13,1.53,10.3,16.0,0.0216,0.0935,0.033,0.0632,0.188,1.45
ARAUS_00627,R0082_segment_binaural_44100_1.wav,silence_00002.wav,5,121.53,1.05,1.51,8.01,11.7,0.00867,0.0812,0.0267,0.0609,0.101,0.992
ARAUS_00627,R0110_segment_binaural_44100_2.wav,water_00011.wav,11,102.462,1.64,1.93,14.5,18.7,0.00942,0.0901,0.0248,0.0525,0.132,1.63
ARAUS_00640,R0119_segment_binaural_44100_1.wav,water_00021.wav,12,81.345,1.43,1.62,11.0,13.0,0.00628,0.0749,0.0265,0.0622,0.0822,1.22
ARAUS_00641,R0126_segment_binaural_44100_1.wav,silence_00001.wav,14,52.368,1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
ARAUS_00665,R0069_segment_binaural_44100_1.wav,bird_00045.wav,10,63.681,1.11,1.59,15.9,22.8,0.0168,0.103,0.0356,0.0859,0.131,0.921
ARAUS_00665,R0121_segment_binaural_44100_2.wav,traffic_00036.wav,18,69.502,1.22,1.57,14.4,28.2,0.0237,0.112,0.0319,0.071,0.665,2.31
ARAUS_00673,R0132_segment_binaural_44100_1.wav,silence_00003.wav,12,83.007,1.1,1.36,11.8,18.6,0.0111,0.117,0.0358,0.109,0.0678,0.91
ARAUS_00674,R0127_segment_binaural_44100_2.wav,bird_00030.wav,11,175.563,1.28,2.11,10.9,16.0,0.0153,0.0983,0.029,0.0922,0.105,0.688
ARAUS_00675,R0128_segment_binaural_44100_1.wav,bird_00015.wav,30,55.944,1.21,1.59,8.38,21.0,0.0268,0.07,0.0409,0.396,0.187,1.08
ARAUS_00676,R0005_segment_binaural_44100_2.wav,traffic_00016.wav,4,55.278,1.07,1.27,9.62,13.6,0.00747,0.087,0.0344,0.118,0.135,0.952
ARAUS_00678,R0057_segment_binaural_44100_1.wav,bird_00072.wav,2,77.453,1.79,2.27,12.9,20.7,0.0187,0.0656,0.0178,0.0876,0.27,3.23
ARAUS_20001,S0049_1min_SQobold_bin_44100_1.wav,construction_20005.wav,10,52.895,1.12,1.36,12.1,24.7,0.0113,0.112,0.0302,0.0845,0.0373,0.284
ARAUS_20001,S0015_1min_SQobold_bin_44100_2.wav,bird_20010.wav,21,57.52,1.26,1.81,19.4,25.3,0.0349,0.114,0.041,0.254,0.804,2.33
ARAUS_20009,S0049_1min_SQobold_bin_44100_1.wav,traffic_20016.wav,18,94.735,1.13,1.31,16.7,25.9,0.00907,0.0958,0.0391,0.0992,0.0629,0.594
ARAUS_20009,S0032_1min_SQobold_bin_44100_1.wav,bird_20032.wav,23,84.999,1.77,2.72,9.03,13.6,0.0371,0.152,0.0192,0.0362,0.178,1.86
ARAUS_20025,S0010_1min_SQobold_bin_44100_1.wav,bird_20030.wav,14,52.232,1.33,2.21,9.21,15.3,0.0378,0.0993,0.0239,0.0818,0.0839,1.07
ARAUS_20038,S0035_1min_SQobold_bin_44100_1.wav,water_20030.wav,10,76.956,1.89,2.02,10.9,12.4,0.00751,0.0778,0.0221,0.0422,0.00902,0.111
ARAUS_20040,S0005_1min_SQobold_bin_44100_1.wav,silence_20002.wav,21,102.669,1.31,1.72,8.1,21.3,0.0115,0.0626,0.0254,0.0869,0.0836,0.692
ARAUS_00008,R0051_segment_binaural_44100_1.wav,traffic_00013.wav,9,48.832,1.43,2.27,6.6,14.6,0.0146,0.0682,0.0177,0.0507,0.09,0.827
ARAUS_00009,R0099_segment_binaural_44100_1.wav,bird_00030.wav,4,40.8,1.23,1.62,14.9,20.0,0.0188,0.108,0.0312,0.0637,0.167,0.926
ARAUS_00024,R0003_segment_binaural_44100_1.wav,water_00046.wav,3,52.115,1.28,1.64,9.34,15.7,0.00823,0.0803,0.0246,0.0446,0.0755,1.01
ARAUS_00030,R0049_segment_binaural_44100_2.wav,construction_00017.wav,2,48.047,1.34,1.63,9.45,13.0,0.0141,0.0821,0.0207,0.0458,0.108,1.03
ARAUS_00037,R0040_segment_binaural_44100_1.wav,wind_00013.wav,30,52.689,1.18,1.62,14.8,19.9,0.0154,0.109,0.0312,0.063,0.145,1.17
ARAUS_00041,R0126_segment_binaural_44100_2.wav,wind_00018.wav,19,37.794,1.45,1.81,7.66,10.8,0.00684,0.0826,0.0223,0.0526,0.173,1.46
ARAUS_00048,R0114_segment_binaural_44100_2.wav,bird_00069.wav,43,41.672,1.46,2.09,10.4,18.4,0.15,0.499,0.0243,0.0682,0.225,1.63
ARAUS_00058,R0057_segment_binaural_44100_1.wav,bird_00008.wav,40,32.112,1.83,2.33,13.3,21.2,0.0407,0.0854,0.0215,0.163,0.155,1.25
ARAUS_00064,R0003_segment_binaural_44100_2.wav,water_00062.wav,35,32.855,1.28,1.7,8.35,12.6,0.00775,0.0876,0.0231,0.05,0.0546,0.714
ARAUS_00068,R0029_segment_binaural_44100_2.wav,bird_00069.wav,17,43.607,1.41,2.31,16.7,56.6,0.264,1.1,0.0369,0.234,0.643,3.11
ARAUS_00069,R0097_segment_binaural_44100_1.wav,bird_00067.wav,42,39.312,1.24,1.68,13.0,18.1,0.0184,0.108,0.0299,0.0571,0.113,1.65
ARAUS_00077,R0082_segment_binaural_44100_2.wav,wind_00021.wav,17,40.199,1.52,1.95,11.0,14.8,0.00756,0.0965,0.0221,0.0414,0.115,0.751
ARAUS_00100,R0023_segment_binaural_44100_1.wav,traffic_00019.wav,11,38.472,1.46,2.04,7.84,12.1,0.00953,0.0766,0.0196,0.04,0.0745,0.673
ARAUS_00100,R0121_segment_binaural_44100_2.wav,silence_00005.wav,44,35.121,1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
ARAUS_00111,R0027_segment_binaural_44100_1.wav,wind_00026.wav,24,34.839,1.77,2.05,9.68,13.7,0.00678,0.073,0.0188,0.0415,0.015,0.164
ARAUS_00113,R0051_segment_binaural_44100_2.wav,bird_00065.wav,14,48.32,1.85,2.59,5.02,11.4,0.0474,0.181,0.036,0.142,0.123,0.81
ARAUS_00115,R0119_segment_binaural_44100_1.wav,bird_00017.wav,6,90.275,1.15,1.7,10.3,13.9,0.0196,0.0735,0.0297,0.0717,0.141,1.32
ARAUS_00115,R0119_segment_binaural_44100_1.wav,bird_00021.wav,13,54.057,1.4,2.48,11.2,16.5,0.0115,0.0752,0.0309,0.0717,0.109,1.32
ARAUS_00116,R0027_segment_binaural_44100_2.wav,bird_00025.wav,16,83.276,1.89,2.36,8.65,11.3,0.0132,0.0792,0.0142,0.0297,0.074,0.813
ARAUS_00122,R0025_segment_binaural_44100_2.wav,wind_00021.wav,12,66.975,1.77,2.37,8.78,12.0,0.0146,0.0766,0.0167,0.041,0.0238,0.285
ARAUS_00124,R0039_segment_binaural_44100_2.wav,silence_00004.wav,25,42.816,1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
ARAUS_00135,R0121_segment_binaural_44100_1.wav,bird_00032.wav,41,45.776,1.15,1.83,10.5,24.4,0.0652,0.153,0.0272,0.0638,0.263,2.73
ARAUS_00137,R0052_segment_binaural_44100_1.wav,water_00020.wav,14,46.153,1.51,1.89,9.26,12.1,0.00841,0.0734,0.0241,0.0774,0.22,1.21
ARAUS_00137,R0052_segment_binaural_44100_2.wav,silence_00002.wav,17,52.968,1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
ARAUS_00138,R0059_segment_binaural_44100_1.wav,silence_00003.wav,13,73.064,1.27,1.52,8.28,12.1,0.0111,0.0828,0.0217,0.0537,0.35,1.4
ARAUS_00138,R0034_segment_binaural_44100_2.wav,bird_00008.wav,14,64.865,1.1,1.71,6.68,10.2,0.0155,0.0726,0.0235,0.0947,0.116,0.953
ARAUS_00145,R0128_segment_binaural_44100_2.wav,wind_00037.wav,26,41.327,1.42,2.12,8.49,13.9,0.0141,0.0771,0.0228,0.0599,0.114,1.3
